t, Obs_Wetland Cell 1 Water depth (m)_expression
40502.25000,0.809554
40502.26000,0.809334
40502.27000,0.809115
40502.28000,0.808895
40502.29000,0.808676
40502.30000,0.808456
40502.31000,0.808237
40502.32000,0.808017
40502.33000,0.807798
40502.34000,0.807578
40502.35000,0.807359
40502.36000,0.807139
40502.37000,0.80692
40502.38000,0.8067
40502.39000,0.806481
40502.40000,0.806261
40502.41000,0.806042
40502.42000,0.805822
40502.43000,0.805603
40502.44000,0.805383
40502.45000,0.805164
40502.46000,0.804944
40502.47000,0.804725
40502.48000,0.804505
40502.49000,0.804286
40502.50000,0.804066
40502.51000,0.803846
40502.52000,0.803627
40502.53000,0.803407
40502.54000,0.803188
40502.55000,0.802968
40502.56000,0.802749
40502.57000,0.802529
40502.58000,0.80231
40502.59000,0.80209
40502.60000,0.801871
40502.61000,0.80174
40502.62000,0.801641
40502.63000,0.801541
40502.64000,0.801441
40502.65000,0.801341
40502.66000,0.801242
40502.67000,0.801142
40502.68000,0.801042
40502.69000,0.800943
40502.70000,0.800843
40502.71000,0.800743
40502.72000,0.800644
40502.73000,0.800544
40502.74000,0.800444
40502.75000,0.800345
40502.76000,0.800245
40502.77000,0.800145
40502.78000,0.800046
40502.79000,0.799946
40502.80000,0.799846
40502.81000,0.799746
40502.82000,0.799647
40502.83000,0.799547
40502.84000,0.799447
40502.85000,0.799348
40502.86000,0.799248
40502.87000,0.799148
40502.88000,0.799049
40502.89000,0.798949
40502.90000,0.798849
40502.91000,0.79875
40502.92000,0.79865
40502.93000,0.79855
40502.94000,0.798451
40502.95000,0.798351
40502.96000,0.798251
40502.97000,0.798152
40502.98000,0.798052
40502.99000,0.797952
40503.00000,0.797852
40503.01000,0.797753
40503.02000,0.797653
40503.03000,0.797453
40503.04000,0.797187
40503.05000,0.79692
40503.06000,0.796653
40503.07000,0.796387
40503.08000,0.79612
40503.09000,0.795854
40503.10000,0.795587
40503.11000,0.79532
40503.12000,0.795054
40503.13000,0.794787
40503.14000,0.794521
40503.15000,0.794254
40503.16000,0.793987
40503.17000,0.793721
40503.18000,0.793454
40503.19000,0.793188
40503.20000,0.792921
40503.21000,0.792654
40503.22000,0.792388
40503.23000,0.792121
40503.24000,0.791855
40503.25000,0.791588
40503.26000,0.791321
40503.27000,0.791055
40503.28000,0.790788
40503.29000,0.790522
40503.30000,0.790255
40503.31000,0.789988
40503.32000,0.789722
40503.33000,0.789455
40503.34000,0.789189
40503.35000,0.788922
40503.36000,0.788656
40503.37000,0.788389
40503.38000,0.788122
40503.39000,0.787856
40503.40000,0.787589
40503.41000,0.787323
40503.42000,0.787056
40503.43000,0.786789
40503.44000,0.786523
40503.45000,0.786333
40503.46000,0.786233
40503.47000,0.786133
40503.48000,0.786033
40503.49000,0.785933
40503.50000,0.785833
40503.51000,0.785733
40503.52000,0.785633
40503.53000,0.785533
40503.54000,0.785433
40503.55000,0.785333
40503.56000,0.785233
40503.57000,0.785133
40503.58000,0.785033
40503.59000,0.784933
40503.60000,0.784833
40503.61000,0.784733
40503.62000,0.784633
40503.63000,0.784533
40503.64000,0.784433
40503.65000,0.784333
40503.66000,0.784233
40503.67000,0.784133
40503.68000,0.784033
40503.69000,0.783933
40503.70000,0.783833
40503.71000,0.783733
40503.72000,0.783633
40503.73000,0.783533
40503.74000,0.783433
40503.75000,0.783333
40503.76000,0.783233
40503.77000,0.783133
40503.78000,0.783034
40503.79000,0.782934
40503.80000,0.782834
40503.81000,0.782734
40503.82000,0.782634
40503.83000,0.782534
40503.84000,0.782434
40503.85000,0.782334
40503.86000,0.782234
40503.87000,0.782134
40503.88000,0.782034
40503.89000,0.781933
40503.90000,0.781833
40503.91000,0.781733
40503.92000,0.781633
40503.93000,0.781533
40503.94000,0.781433
40503.95000,0.781333
40503.96000,0.781233
40503.97000,0.781133
40503.98000,0.781033
40503.99000,0.780932
40504.00000,0.780832
40504.01000,0.780732
40504.02000,0.780632
40504.03000,0.780532
40504.04000,0.780432
40504.05000,0.780332
40504.06000,0.780232
40504.07000,0.780132
40504.08000,0.780032
40504.09000,0.779931
40504.10000,0.779831
40504.11000,0.779731
40504.12000,0.779631
40504.13000,0.779531
40504.14000,0.779431
40504.15000,0.779331
40504.16000,0.779231
40504.17000,0.779131
40504.18000,0.779031
40504.19000,0.77893
40504.20000,0.77883
40504.21000,0.77873
40504.22000,0.77863
40504.23000,0.77853
40504.24000,0.77843
40504.25000,0.77833
40504.26000,0.77823
40504.27000,0.77813
40504.28000,0.77803
40504.29000,0.777929
40504.30000,0.777829
40504.31000,0.777729
40504.32000,0.777629
40504.33000,0.777529
40504.34000,0.777428
40504.35000,0.777328
40504.36000,0.777228
40504.37000,0.777128
40504.38000,0.777027
40504.39000,0.776927
40504.40000,0.776827
40504.41000,0.776727
40504.42000,0.776627
40504.43000,0.776526
40504.44000,0.776426
40504.45000,0.776326
40504.46000,0.776226
40504.47000,0.776125
40504.48000,0.776025
40504.49000,0.775925
40504.50000,0.775825
40504.51000,0.775725
40504.52000,0.775624
40504.53000,0.775524
40504.54000,0.775424
40504.55000,0.775324
40504.56000,0.775223
40504.57000,0.775123
40504.58000,0.775023
40504.59000,0.774923
40504.60000,0.774822
40504.61000,0.774722
40504.62000,0.774622
40504.63000,0.774522
40504.64000,0.774422
40504.65000,0.774321
40504.66000,0.774221
40504.67000,0.774121
40504.68000,0.774021
40504.69000,0.77392
40504.70000,0.77382
40504.71000,0.77372
40504.72000,0.77362
40504.73000,0.773519
40504.74000,0.773419
40504.75000,0.773319
40504.76000,0.773218
40504.77000,0.773118
40504.78000,0.773017
40504.79000,0.772917
40504.80000,0.772817
40504.81000,0.772716
40504.82000,0.772616
40504.83000,0.772516
40504.84000,0.772415
40504.85000,0.772315
40504.86000,0.772215
40504.87000,0.772114
40504.88000,0.772014
40504.89000,0.771913
40504.90000,0.771813
40504.91000,0.771713
40504.92000,0.771612
40504.93000,0.771512
40504.94000,0.771412
40504.95000,0.771311
40504.96000,0.771211
40504.97000,0.771111
40504.98000,0.77101
40504.99000,0.77091
40505.00000,0.770809
40505.01000,0.770709
40505.02000,0.770609
40505.03000,0.770508
40505.04000,0.770408
40505.05000,0.770308
40505.06000,0.770207
40505.07000,0.770107
40505.08000,0.770007
40505.09000,0.769906
40505.10000,0.769806
40505.11000,0.769705
40505.12000,0.769605
40505.13000,0.769505
40505.14000,0.769266
40505.15000,0.769012
40505.16000,0.768758
40505.17000,0.768504
40505.18000,0.76825
40505.19000,0.767995
40505.20000,0.767741
40505.21000,0.767487
40505.22000,0.767233
40505.23000,0.766979
40505.24000,0.766725
40505.25000,0.766471
40505.26000,0.766217
40505.27000,0.765963
40505.28000,0.765709
40505.29000,0.765455
40505.30000,0.765201
40505.31000,0.764947
40505.32000,0.764693
40505.33000,0.764438
40505.34000,0.764184
40505.35000,0.76393
40505.36000,0.763676
40505.37000,0.763422
40505.38000,0.763168
40505.39000,0.762914
40505.40000,0.76266
40505.41000,0.762406
40505.42000,0.762152
40505.43000,0.761898
40505.44000,0.761644
40505.45000,0.76139
40505.46000,0.761135
40505.47000,0.760881
40505.48000,0.760627
40505.49000,0.760373
40505.50000,0.760119
40505.51000,0.759865
40505.52000,0.759611
40505.53000,0.759357
40505.54000,0.759103
40505.55000,0.758849
40505.56000,0.758711
40505.57000,0.75861
40505.58000,0.758509
40505.59000,0.758408
40505.60000,0.758307
40505.61000,0.758206
40505.62000,0.758106
40505.63000,0.758005
40505.64000,0.757904
40505.65000,0.757803
40505.66000,0.757702
40505.67000,0.757601
40505.68000,0.7575
40505.69000,0.757399
40505.70000,0.757298
40505.71000,0.757197
40505.72000,0.757096
40505.73000,0.756995
40505.74000,0.756894
40505.75000,0.756793
40505.76000,0.756692
40505.77000,0.756591
40505.78000,0.75649
40505.79000,0.756389
40505.80000,0.756288
40505.81000,0.756187
40505.82000,0.756086
40505.83000,0.755985
40505.84000,0.755884
40505.85000,0.755783
40505.86000,0.755682
40505.87000,0.755581
40505.88000,0.75548
40505.89000,0.755379
40505.90000,0.755279
40505.91000,0.755178
40505.92000,0.755077
40505.93000,0.754976
40505.94000,0.754875
40505.95000,0.754774
40505.96000,0.754673
40505.97000,0.754572
40505.98000,0.754394
40505.99000,0.75417
40506.00000,0.753946
40506.01000,0.753722
40506.02000,0.753497
40506.03000,0.753273
40506.04000,0.753049
40506.05000,0.752825
40506.06000,0.7526
40506.07000,0.752376
40506.08000,0.752152
40506.09000,0.751928
40506.10000,0.751704
40506.11000,0.751479
40506.12000,0.751255
40506.13000,0.751031
40506.14000,0.750807
40506.15000,0.750582
40506.16000,0.750358
40506.17000,0.750134
40506.18000,0.74991
40506.19000,0.749686
40506.20000,0.749461
40506.21000,0.749237
40506.22000,0.749013
40506.23000,0.748789
40506.24000,0.748564
40506.25000,0.74834
40506.26000,0.748116
40506.27000,0.747892
40506.28000,0.747668
40506.29000,0.747443
40506.30000,0.747219
40506.31000,0.746995
40506.32000,0.746771
40506.33000,0.746547
40506.34000,0.746322
40506.35000,0.746098
40506.36000,0.745874
40506.37000,0.74565
40506.38000,0.745425
40506.39000,0.745201
40506.40000,0.745046
40506.41000,0.744966
40506.42000,0.744886
40506.43000,0.744806
40506.44000,0.744726
40506.45000,0.744646
40506.46000,0.744566
40506.47000,0.744486
40506.48000,0.744406
40506.49000,0.744326
40506.50000,0.744246
40506.51000,0.744166
40506.52000,0.744086
40506.53000,0.744006
40506.54000,0.743926
40506.55000,0.743846
40506.56000,0.743766
40506.57000,0.743686
40506.58000,0.743606
40506.59000,0.743526
40506.60000,0.743446
40506.61000,0.743366
40506.62000,0.743286
40506.63000,0.743206
40506.64000,0.743126
40506.65000,0.743046
40506.66000,0.742966
40506.67000,0.742886
40506.68000,0.742806
40506.69000,0.742725
40506.70000,0.742645
40506.71000,0.742565
40506.72000,0.742485
40506.73000,0.742405
40506.74000,0.742325
40506.75000,0.742245
40506.76000,0.742165
40506.77000,0.742085
40506.78000,0.742005
40506.79000,0.741925
40506.80000,0.741845
40506.81000,0.741765
40506.82000,0.741712
40506.83000,0.741709
40506.84000,0.741707
40506.85000,0.741704
40506.86000,0.741702
40506.87000,0.741699
40506.88000,0.741697
40506.89000,0.741694
40506.90000,0.741691
40506.91000,0.741689
40506.92000,0.741686
40506.93000,0.741684
40506.94000,0.741681
40506.95000,0.741679
40506.96000,0.741676
40506.97000,0.741674
40506.98000,0.741671
40506.99000,0.741669
40507.00000,0.741666
40507.01000,0.741664
40507.02000,0.741661
40507.03000,0.741659
40507.04000,0.741656
40507.05000,0.741654
40507.06000,0.741651
40507.07000,0.741649
40507.08000,0.741646
40507.09000,0.741644
40507.10000,0.741641
40507.11000,0.741639
40507.12000,0.741636
40507.13000,0.741634
40507.14000,0.741631
40507.15000,0.741629
40507.16000,0.74162
40507.17000,0.741764
40507.18000,0.742163
40507.19000,0.74285
40507.20000,0.743627
40507.21000,0.744383
40507.22000,0.745024
40507.23000,0.745499
40507.24000,0.74596
40507.25000,0.746452
40507.26000,0.747014
40507.27000,0.747684
40507.28000,0.748355
40507.29000,0.748973
40507.30000,0.749499
40507.31000,0.749903
40507.32000,0.750584
40507.33000,0.750373
40507.34000,0.750161
40507.35000,0.749949
40507.36000,0.749737
40507.37000,0.749525
40507.38000,0.749313
40507.39000,0.749102
40507.40000,0.74889
40507.41000,0.748678
40507.42000,0.748466
40507.43000,0.748175
40507.44000,0.747883
40507.45000,0.747591
40507.46000,0.7473
40507.47000,0.747008
40507.48000,0.746717
40507.49000,0.746425
40507.50000,0.746134
40507.51000,0.745842
40507.52000,0.745551
40507.53000,0.745259
40507.54000,0.744967
40507.55000,0.744676
40507.56000,0.744503
40507.57000,0.744389
40507.58000,0.744275
40507.59000,0.744161
40507.60000,0.744047
40507.61000,0.743933
40507.62000,0.74382
40507.63000,0.743706
40507.64000,0.743592
40507.65000,0.743478
40507.66000,0.743364
40507.67000,0.74325
40507.68000,0.743136
40507.69000,0.743022
40507.70000,0.742909
40507.71000,0.742795
40507.72000,0.742681
40507.73000,0.742567
40507.74000,0.742444
40507.75000,0.742321
40507.76000,0.742197
40507.77000,0.742074
40507.78000,0.74195
40507.79000,0.741826
40507.80000,0.741703
40507.81000,0.741579
40507.82000,0.741455
40507.83000,0.741332
40507.84000,0.741208
40507.85000,0.741085
40507.86000,0.740961
40507.87000,0.740837
40507.88000,0.740714
40507.89000,0.74059
40507.90000,0.740466
40507.91000,0.740343
40507.92000,0.740219
40507.93000,0.740096
40507.94000,0.739972
40507.95000,0.739848
40507.96000,0.739725
40507.97000,0.739624
40507.98000,0.739621
40507.99000,0.739619
40508.00000,0.739617
40508.01000,0.739615
40508.02000,0.739613
40508.03000,0.739611
40508.04000,0.739608
40508.05000,0.739606
40508.06000,0.739604
40508.07000,0.739602
40508.08000,0.7396
40508.09000,0.739598
40508.10000,0.739595
40508.11000,0.739593
40508.12000,0.739591
40508.13000,0.739589
40508.14000,0.739587
40508.15000,0.739584
40508.16000,0.739582
40508.17000,0.73958
40508.18000,0.739578
40508.19000,0.739576
40508.20000,0.739574
40508.21000,0.739571
40508.22000,0.739569
40508.23000,0.739567
40508.24000,0.739565
40508.25000,0.739563
40508.26000,0.739561
40508.27000,0.739558
40508.28000,0.739556
40508.29000,0.739536
40508.30000,0.739592
40508.31000,0.739761
40508.32000,0.739989
40508.33000,0.740224
40508.34000,0.740425
40508.35000,0.74056
40508.36000,0.739939
40508.37000,0.739649
40508.38000,0.73936
40508.39000,0.73907
40508.40000,0.738781
40508.41000,0.738491
40508.42000,0.738202
40508.43000,0.737912
40508.44000,0.737623
40508.45000,0.737334
40508.46000,0.737044
40508.47000,0.736773
40508.48000,0.736502
40508.49000,0.736231
40508.50000,0.73596
40508.51000,0.735689
40508.52000,0.735418
40508.53000,0.735147
40508.54000,0.734875
40508.55000,0.734604
40508.56000,0.734333
40508.57000,0.734062
40508.58000,0.733791
40508.59000,0.73352
40508.60000,0.73335
40508.61000,0.733231
40508.62000,0.733112
40508.63000,0.732993
40508.64000,0.732873
40508.65000,0.732754
40508.66000,0.732635
40508.67000,0.732516
40508.68000,0.732397
40508.69000,0.732277
40508.70000,0.732158
40508.71000,0.732039
40508.72000,0.73192
40508.73000,0.731801
40508.74000,0.731681
40508.75000,0.731562
40508.76000,0.731443
40508.77000,0.731324
40508.78000,0.731197
40508.79000,0.731069
40508.80000,0.730942
40508.81000,0.730814
40508.82000,0.730686
40508.83000,0.730559
40508.84000,0.730431
40508.85000,0.730304
40508.86000,0.730176
40508.87000,0.730048
40508.88000,0.729921
40508.89000,0.729793
40508.90000,0.729665
40508.91000,0.729538
40508.92000,0.72941
40508.93000,0.729282
40508.94000,0.729155
40508.95000,0.729027
40508.96000,0.7289
40508.97000,0.728772
40508.98000,0.728644
40508.99000,0.728517
40509.00000,0.728389
40509.01000,0.728254
40509.02000,0.728085
40509.03000,0.727916
40509.04000,0.727747
40509.05000,0.727578
40509.06000,0.727409
40509.07000,0.72724
40509.08000,0.727071
40509.09000,0.726902
40509.10000,0.726733
40509.11000,0.726564
40509.12000,0.726395
40509.13000,0.726226
40509.14000,0.726057
40509.15000,0.725888
40509.16000,0.725719
40509.17000,0.72555
40509.18000,0.725381
40509.19000,0.725212
40509.20000,0.725043
40509.21000,0.724874
40509.22000,0.724705
40509.23000,0.724536
40509.24000,0.724368
40509.25000,0.724199
40509.26000,0.72403
40509.27000,0.723861
40509.28000,0.723692
40509.29000,0.723523
40509.30000,0.723354
40509.31000,0.723185
40509.32000,0.723016
40509.33000,0.722887
40509.34000,0.722786
40509.35000,0.722686
40509.36000,0.722586
40509.37000,0.722486
40509.38000,0.722385
40509.39000,0.722285
40509.40000,0.722185
40509.41000,0.722085
40509.42000,0.721984
40509.43000,0.721884
40509.44000,0.721784
40509.45000,0.721684
40509.46000,0.721583
40509.47000,0.721483
40509.48000,0.721383
40509.49000,0.721283
40509.50000,0.721182
40509.51000,0.721082
40509.52000,0.720982
40509.53000,0.720882
40509.54000,0.720781
40509.55000,0.720681
40509.56000,0.720581
40509.57000,0.720481
40509.58000,0.72038
40509.59000,0.72028
40509.60000,0.72018
40509.61000,0.72008
40509.62000,0.719979
40509.63000,0.719879
40509.64000,0.719779
40509.65000,0.719679
40509.66000,0.719578
40509.67000,0.719478
40509.68000,0.719378
40509.69000,0.719278
40509.70000,0.719177
40509.71000,0.719077
40509.72000,0.718977
40509.73000,0.718877
40509.74000,0.718776
40509.75000,0.718676
40509.76000,0.718575
40509.77000,0.718474
40509.78000,0.718373
40509.79000,0.718273
40509.80000,0.718172
40509.81000,0.718071
40509.82000,0.71797
40509.83000,0.717869
40509.84000,0.717769
40509.85000,0.717668
40509.86000,0.717567
40509.87000,0.717466
40509.88000,0.717366
40509.89000,0.717265
40509.90000,0.717164
40509.91000,0.717063
40509.92000,0.716962
40509.93000,0.716862
40509.94000,0.716761
40509.95000,0.71666
40509.96000,0.716559
40509.97000,0.716458
40509.98000,0.716358
40509.99000,0.716257
40510.00000,0.716156
40510.01000,0.716055
40510.02000,0.715955
40510.03000,0.715854
40510.04000,0.715753
40510.05000,0.715652
40510.06000,0.715551
40510.07000,0.715451
40510.08000,0.71535
40510.09000,0.715249
40510.10000,0.715148
40510.11000,0.715047
40510.12000,0.714947
40510.13000,0.714846
40510.14000,0.714745
40510.15000,0.714644
40510.16000,0.714543
40510.17000,0.714403
40510.18000,0.714171
40510.19000,0.713939
40510.20000,0.713706
40510.21000,0.713474
40510.22000,0.713242
40510.23000,0.713009
40510.24000,0.712777
40510.25000,0.712545
40510.26000,0.712312
40510.27000,0.71208
40510.28000,0.711848
40510.29000,0.711615
40510.30000,0.711383
40510.31000,0.711151
40510.32000,0.710918
40510.33000,0.710686
40510.34000,0.710454
40510.35000,0.710222
40510.36000,0.709989
40510.37000,0.709757
40510.38000,0.709525
40510.39000,0.709292
40510.40000,0.70906
40510.41000,0.708828
40510.42000,0.708595
40510.43000,0.708363
40510.44000,0.708131
40510.45000,0.707898
40510.46000,0.707666
40510.47000,0.707434
40510.48000,0.707201
40510.49000,0.706969
40510.50000,0.706737
40510.51000,0.706505
40510.52000,0.706272
40510.53000,0.70604
40510.54000,0.705808
40510.55000,0.705575
40510.56000,0.705343
40510.57000,0.705111
40510.58000,0.704878
40510.59000,0.704667
40510.60000,0.704565
40510.61000,0.704464
40510.62000,0.704363
40510.63000,0.704261
40510.64000,0.70416
40510.65000,0.704058
40510.66000,0.703957
40510.67000,0.703855
40510.68000,0.703754
40510.69000,0.703652
40510.70000,0.703551
40510.71000,0.703449
40510.72000,0.703348
40510.73000,0.703246
40510.74000,0.703145
40510.75000,0.703043
40510.76000,0.702942
40510.77000,0.70284
40510.78000,0.702739
40510.79000,0.702637
40510.80000,0.702536
40510.81000,0.702434
40510.82000,0.702333
40510.83000,0.702231
40510.84000,0.70213
40510.85000,0.702028
40510.86000,0.701927
40510.87000,0.701825
40510.88000,0.701724
40510.89000,0.701622
40510.90000,0.701521
40510.91000,0.701419
40510.92000,0.701318
40510.93000,0.701216
40510.94000,0.701115
40510.95000,0.701013
40510.96000,0.700912
40510.97000,0.70081
40510.98000,0.700709
40510.99000,0.700607
40511.00000,0.700506
40511.01000,0.700401
40511.02000,0.70015
40511.03000,0.6999
40511.04000,0.699649
40511.05000,0.699398
40511.06000,0.699148
40511.07000,0.698897
40511.08000,0.698646
40511.09000,0.698396
40511.10000,0.698145
40511.11000,0.697894
40511.12000,0.697644
40511.13000,0.697393
40511.14000,0.697142
40511.15000,0.696891
40511.16000,0.696641
40511.17000,0.69639
40511.18000,0.696139
40511.19000,0.695889
40511.20000,0.695638
40511.21000,0.695387
40511.22000,0.695137
40511.23000,0.694886
40511.24000,0.694635
40511.25000,0.694385
40511.26000,0.694134
40511.27000,0.693883
40511.28000,0.693633
40511.29000,0.693382
40511.30000,0.693131
40511.31000,0.692881
40511.32000,0.69263
40511.33000,0.692379
40511.34000,0.692129
40511.35000,0.691878
40511.36000,0.691627
40511.37000,0.691377
40511.38000,0.691126
40511.39000,0.690875
40511.40000,0.690625
40511.41000,0.690374
40511.42000,0.690123
40511.43000,0.689872
40511.44000,0.689753
40511.45000,0.689651
40511.46000,0.689549
40511.47000,0.689447
40511.48000,0.689345
40511.49000,0.689242
40511.50000,0.68914
40511.51000,0.689038
40511.52000,0.688936
40511.53000,0.688834
40511.54000,0.688732
40511.55000,0.68863
40511.56000,0.688528
40511.57000,0.688426
40511.58000,0.688324
40511.59000,0.688222
40511.60000,0.68812
40511.61000,0.688018
40511.62000,0.687916
40511.63000,0.687814
40511.64000,0.687712
40511.65000,0.68761
40511.66000,0.687508
40511.67000,0.687406
40511.68000,0.687304
40511.69000,0.687202
40511.70000,0.6871
40511.71000,0.686997
40511.72000,0.686895
40511.73000,0.686793
40511.74000,0.686691
40511.75000,0.686589
40511.76000,0.686487
40511.77000,0.686385
40511.78000,0.686283
40511.79000,0.686181
40511.80000,0.686079
40511.81000,0.685977
40511.82000,0.685875
40511.83000,0.685773
40511.84000,0.685671
40511.85000,0.685569
40511.86000,0.685541
40511.87000,0.685538
40511.88000,0.685536
40511.89000,0.685534
40511.90000,0.685532
40511.91000,0.685529
40511.92000,0.685527
40511.93000,0.685525
40511.94000,0.685523
40511.95000,0.68552
40511.96000,0.685518
40511.97000,0.685516
40511.98000,0.685514
40511.99000,0.685511
40512.00000,0.685509
40512.01000,0.685507
40512.02000,0.685505
40512.03000,0.685502
40512.04000,0.6855
40512.05000,0.685498
40512.06000,0.685496
40512.07000,0.685493
40512.08000,0.685491
40512.09000,0.685489
40512.10000,0.685487
40512.11000,0.685484
40512.12000,0.685482
40512.13000,0.68548
40512.14000,0.685478
40512.15000,0.685475
40512.16000,0.685473
40512.17000,0.685471
40512.18000,0.685469
40512.19000,0.685466
40512.20000,0.685464
40512.21000,0.685462
40512.22000,0.68546
40512.23000,0.685457
40512.24000,0.685455
40512.25000,0.685453
40512.26000,0.685451
40512.27000,0.685448
40512.28000,0.685408
40512.29000,0.685375
40512.30000,0.685419
40512.31000,0.685571
40512.32000,0.685837
40512.33000,0.68621
40512.34000,0.686681
40512.35000,0.68723
40512.36000,0.687807
40512.37000,0.688352
40512.38000,0.688818
40512.39000,0.689263
40512.40000,0.689298
40512.41000,0.689054
40512.42000,0.68881
40512.43000,0.688566
40512.44000,0.688321
40512.45000,0.688077
40512.46000,0.687833
40512.47000,0.687589
40512.48000,0.687345
40512.49000,0.687101
40512.50000,0.686907
40512.51000,0.686746
40512.52000,0.686586
40512.53000,0.686426
40512.54000,0.686265
40512.55000,0.686105
40512.56000,0.685945
40512.57000,0.685785
40512.58000,0.685624
40512.59000,0.685464
40512.60000,0.685304
40512.61000,0.685143
40512.62000,0.684983
40512.63000,0.684865
40512.64000,0.684863
40512.65000,0.684861
40512.66000,0.684859
40512.67000,0.684857
40512.68000,0.684855
40512.69000,0.684853
40512.70000,0.684852
40512.71000,0.68485
40512.72000,0.684848
40512.73000,0.684846
40512.74000,0.684844
40512.75000,0.684842
40512.76000,0.68484
40512.77000,0.684838
40512.78000,0.684836
40512.79000,0.684866
40512.80000,0.684991
40512.81000,0.685248
40512.82000,0.685579
40512.83000,0.685924
40512.84000,0.686241
40512.85000,0.686493
40512.86000,0.686794
40512.87000,0.686739
40512.88000,0.686684
40512.89000,0.686629
40512.90000,0.686575
40512.91000,0.68652
40512.92000,0.686465
40512.93000,0.686411
40512.94000,0.686356
40512.95000,0.686301
40512.96000,0.686247
40512.97000,0.686199
40512.98000,0.686152
40512.99000,0.686104
40513.00000,0.686057
40513.01000,0.68601
40513.02000,0.685962
40513.03000,0.685915
40513.04000,0.685867
40513.05000,0.68582
40513.06000,0.685773
40513.07000,0.685725
40513.08000,0.685678
40513.09000,0.68563
40513.10000,0.685616
40513.11000,0.685617
40513.12000,0.685619
40513.13000,0.68562
40513.14000,0.685622
40513.15000,0.685623
40513.16000,0.685625
40513.17000,0.685626
40513.18000,0.685628
40513.19000,0.685629
40513.20000,0.686179
40513.21000,0.687838
40513.22000,0.691221
40513.23000,0.696837
40513.24000,0.705108
40513.25000,0.716198
40513.26000,0.730082
40513.27000,0.74664
40513.28000,0.763594
40513.29000,0.78002
40513.30000,0.795475
40513.31000,0.80974
40513.32000,0.822483
40513.33000,0.833541
40513.34000,0.842871
40513.35000,0.850483
40513.36000,0.858727
40513.37000,0.870098
40513.38000,0.885722
40513.39000,0.906094
40513.40000,0.928106
40513.41000,0.94663
40513.42000,0.960571
40513.43000,0.969675
40513.44000,0.97462
40513.45000,0.977237
40513.46000,0.978062
40513.47000,0.977438
40513.48000,0.95203
40513.49000,0.949486
40513.50000,0.946942
40513.51000,0.944398
40513.52000,0.941854
40513.53000,0.93931
40513.54000,0.936766
40513.55000,0.934221
40513.56000,0.931677
40513.57000,0.929133
40513.58000,0.926589
40513.59000,0.924959
40513.60000,0.923328
40513.61000,0.921698
40513.62000,0.920067
40513.63000,0.918437
40513.64000,0.916806
40513.65000,0.915176
40513.66000,0.913545
40513.67000,0.911915
40513.68000,0.910284
40513.69000,0.908653
40513.70000,0.907023
40513.71000,0.905392
40513.72000,0.904131
40513.73000,0.903054
40513.74000,0.901976
40513.75000,0.900899
40513.76000,0.899822
40513.77000,0.898745
40513.78000,0.897668
40513.79000,0.896591
40513.80000,0.895513
40513.81000,0.894436
40513.82000,0.893359
40513.83000,0.892282
40513.84000,0.891205
40513.85000,0.890127
40513.86000,0.88905
40513.87000,0.887973
40513.88000,0.886896
40513.89000,0.885819
40513.90000,0.885076
40513.91000,0.884376
40513.92000,0.883675
40513.93000,0.882974
40513.94000,0.882274
40513.95000,0.881573
40513.96000,0.880873
40513.97000,0.880172
40513.98000,0.879472
40513.99000,0.878771
40514.00000,0.87807
40514.01000,0.87737
40514.02000,0.876669
40514.03000,0.875969
40514.04000,0.875268
40514.05000,0.874567
40514.06000,0.873867
40514.07000,0.873166
40514.08000,0.872466
40514.09000,0.871765
40514.10000,0.871065
40514.11000,0.870364
40514.12000,0.869663
40514.13000,0.868982
40514.14000,0.868383
40514.15000,0.867784
40514.16000,0.867185
40514.17000,0.866587
40514.18000,0.865988
40514.19000,0.865389
40514.20000,0.864791
40514.21000,0.864192
40514.22000,0.863593
40514.23000,0.862994
40514.24000,0.862396
40514.25000,0.861797
40514.26000,0.861198
40514.27000,0.8606
40514.28000,0.860001
40514.29000,0.859402
40514.30000,0.858803
40514.31000,0.858205
40514.32000,0.857606
40514.33000,0.857007
40514.34000,0.856408
40514.35000,0.85581
40514.36000,0.855211
40514.37000,0.854612
40514.38000,0.854014
40514.39000,0.853415
40514.40000,0.852816
40514.41000,0.852217
40514.42000,0.851619
40514.43000,0.85102
40514.44000,0.850421
40514.45000,0.850043
40514.46000,0.849823
40514.47000,0.849604
40514.48000,0.849385
40514.49000,0.849165
40514.50000,0.848946
40514.51000,0.848727
40514.52000,0.848507
40514.53000,0.848288
40514.54000,0.848069
40514.55000,0.84785
40514.56000,0.84763
40514.57000,0.847411
40514.58000,0.847192
40514.59000,0.846972
40514.60000,0.846753
40514.61000,0.846534
40514.62000,0.846314
40514.63000,0.846095
40514.64000,0.845876
40514.65000,0.845656
40514.66000,0.845437
40514.67000,0.845218
40514.68000,0.844998
40514.69000,0.844779
40514.70000,0.84456
40514.71000,0.844341
40514.72000,0.844121
40514.73000,0.843902
40514.74000,0.843683
40514.75000,0.843463
40514.76000,0.843244
40514.77000,0.843025
40514.78000,0.842805
40514.79000,0.842586
40514.80000,0.842367
40514.81000,0.842147
40514.82000,0.841928
40514.83000,0.841709
40514.84000,0.841489
40514.85000,0.84127
40514.86000,0.841051
40514.87000,0.840852
40514.88000,0.840678
40514.89000,0.840505
40514.90000,0.840331
40514.91000,0.840158
40514.92000,0.839984
40514.93000,0.839811
40514.94000,0.839637
