t, Obs_Wetland Cell 6 Water depth (m)_expression
40191.17000,0.730063
40191.18000,0.729845
40191.19000,0.729628
40191.20000,0.72941
40191.21000,0.729192
40191.22000,0.728974
40191.23000,0.728756
40191.24000,0.728538
40191.25000,0.728321
40191.26000,0.728103
40191.27000,0.727885
40191.28000,0.727667
40191.29000,0.727449
40191.30000,0.727231
40191.31000,0.727014
40191.32000,0.726796
40191.33000,0.726578
40191.34000,0.72636
40191.35000,0.726142
40191.36000,0.725925
40191.37000,0.725707
40191.38000,0.725489
40191.39000,0.725271
40191.40000,0.725053
40191.41000,0.724856
40191.42000,0.724751
40191.43000,0.724647
40191.44000,0.724542
40191.45000,0.724438
40191.46000,0.724333
40191.47000,0.724229
40191.48000,0.724124
40191.49000,0.72402
40191.50000,0.723915
40191.51000,0.72381
40191.52000,0.723706
40191.53000,0.723601
40191.54000,0.723497
40191.55000,0.723392
40191.56000,0.723288
40191.57000,0.723183
40191.58000,0.723079
40191.59000,0.722974
40191.60000,0.72287
40191.61000,0.722765
40191.62000,0.72266
40191.63000,0.722556
40191.64000,0.722451
40191.65000,0.722347
40191.66000,0.722242
40191.67000,0.722138
40191.68000,0.722033
40191.69000,0.721929
40191.70000,0.721824
40191.71000,0.72172
40191.72000,0.721615
40191.73000,0.72151
40191.74000,0.721406
40191.75000,0.721301
40191.76000,0.721197
40191.77000,0.721092
40191.78000,0.720988
40191.79000,0.720883
40191.80000,0.720779
40191.81000,0.720674
40191.82000,0.72057
40191.83000,0.720465
40191.84000,0.72036
40191.85000,0.720256
40191.86000,0.720151
40191.87000,0.720047
40191.88000,0.719942
40191.89000,0.719837
40191.90000,0.719733
40191.91000,0.719628
40191.92000,0.719524
40191.93000,0.719419
40191.94000,0.719314
40191.95000,0.71921
40191.96000,0.719105
40191.97000,0.719001
40191.98000,0.718896
40191.99000,0.718791
40192.00000,0.718687
40192.01000,0.718582
40192.02000,0.718478
40192.03000,0.718373
40192.04000,0.718268
40192.05000,0.718164
40192.06000,0.718059
40192.07000,0.717955
40192.08000,0.71785
40192.09000,0.717745
40192.10000,0.717641
40192.11000,0.717536
40192.12000,0.717432
40192.13000,0.717327
40192.14000,0.717222
40192.15000,0.717118
40192.16000,0.717013
40192.17000,0.716909
40192.18000,0.716804
40192.19000,0.716699
40192.20000,0.716595
40192.21000,0.71649
40192.22000,0.716386
40192.23000,0.716281
40192.24000,0.716176
40192.25000,0.716072
40192.26000,0.715925
40192.27000,0.715773
40192.28000,0.715622
40192.29000,0.715471
40192.30000,0.715319
40192.31000,0.715168
40192.32000,0.715016
40192.33000,0.714865
40192.34000,0.714713
40192.35000,0.714562
40192.36000,0.71441
40192.37000,0.714259
40192.38000,0.714107
40192.39000,0.713956
40192.40000,0.713804
40192.41000,0.713653
40192.42000,0.713501
40192.43000,0.71335
40192.44000,0.713198
40192.45000,0.713047
40192.46000,0.712895
40192.47000,0.712744
40192.48000,0.712592
40192.49000,0.712441
40192.50000,0.712289
40192.51000,0.712138
40192.52000,0.711986
40192.53000,0.711835
40192.54000,0.711683
40192.55000,0.711532
40192.56000,0.71138
40192.57000,0.711229
40192.58000,0.711077
40192.59000,0.710926
40192.60000,0.710774
40192.61000,0.710623
40192.62000,0.710471
40192.63000,0.71032
40192.64000,0.710168
40192.65000,0.710017
40192.66000,0.709865
40192.67000,0.709714
40192.68000,0.709598
40192.69000,0.709493
40192.70000,0.709388
40192.71000,0.709283
40192.72000,0.709178
40192.73000,0.709073
40192.74000,0.708968
40192.75000,0.708863
40192.76000,0.708758
40192.77000,0.708653
40192.78000,0.708549
40192.79000,0.708444
40192.80000,0.708339
40192.81000,0.708234
40192.82000,0.708129
40192.83000,0.708024
40192.84000,0.707919
40192.85000,0.707814
40192.86000,0.707709
40192.87000,0.707604
40192.88000,0.707499
40192.89000,0.707394
40192.90000,0.707289
40192.91000,0.707185
40192.92000,0.70708
40192.93000,0.706975
40192.94000,0.70687
40192.95000,0.706765
40192.96000,0.70666
40192.97000,0.706555
40192.98000,0.70645
40192.99000,0.706345
40193.00000,0.70624
40193.01000,0.706135
40193.02000,0.70603
40193.03000,0.705926
40193.04000,0.705821
40193.05000,0.705716
40193.06000,0.705611
40193.07000,0.705506
40193.08000,0.705401
40193.09000,0.705296
40193.10000,0.705082
40193.11000,0.704802
40193.12000,0.704522
40193.13000,0.704242
40193.14000,0.703962
40193.15000,0.703682
40193.16000,0.703402
40193.17000,0.703123
40193.18000,0.702843
40193.19000,0.702563
40193.20000,0.702283
40193.21000,0.702003
40193.22000,0.701723
40193.23000,0.701443
40193.24000,0.701163
40193.25000,0.700883
40193.26000,0.700603
40193.27000,0.700323
40193.28000,0.700043
40193.29000,0.699763
40193.30000,0.699483
40193.31000,0.699203
40193.32000,0.698923
40193.33000,0.698643
40193.34000,0.698363
40193.35000,0.698083
40193.36000,0.697803
40193.37000,0.697523
40193.38000,0.697243
40193.39000,0.696963
40193.40000,0.696683
40193.41000,0.696403
40193.42000,0.696123
40193.43000,0.695843
40193.44000,0.695563
40193.45000,0.695283
40193.46000,0.695003
40193.47000,0.694723
40193.48000,0.694443
40193.49000,0.694163
40193.50000,0.693883
40193.51000,0.693603
40193.52000,0.693407
40193.53000,0.693302
40193.54000,0.693196
40193.55000,0.693091
40193.56000,0.692985
40193.57000,0.692879
40193.58000,0.692774
40193.59000,0.692668
40193.60000,0.692562
40193.61000,0.692457
40193.62000,0.692351
40193.63000,0.692246
40193.64000,0.69214
40193.65000,0.692034
40193.66000,0.691929
40193.67000,0.691823
40193.68000,0.691717
40193.69000,0.691612
40193.70000,0.691506
40193.71000,0.691401
40193.72000,0.691295
40193.73000,0.691189
40193.74000,0.691084
40193.75000,0.690978
40193.76000,0.690872
40193.77000,0.690767
40193.78000,0.690661
40193.79000,0.690556
40193.80000,0.69045
40193.81000,0.690344
40193.82000,0.690239
40193.83000,0.690133
40193.84000,0.690027
40193.85000,0.689922
40193.86000,0.689816
40193.87000,0.689711
40193.88000,0.689605
40193.89000,0.689499
40193.90000,0.689394
40193.91000,0.689288
40193.92000,0.689182
40193.93000,0.689077
40193.94000,0.688954
40193.95000,0.688797
40193.96000,0.68864
40193.97000,0.688484
40193.98000,0.688327
40193.99000,0.68817
40194.00000,0.688014
40194.01000,0.687857
40194.02000,0.6877
40194.03000,0.687544
40194.04000,0.687387
40194.05000,0.68723
40194.06000,0.687074
40194.07000,0.686917
40194.08000,0.68676
40194.09000,0.686604
40194.10000,0.686447
40194.11000,0.68629
40194.12000,0.686133
40194.13000,0.685977
40194.14000,0.68582
40194.15000,0.685663
40194.16000,0.685507
40194.17000,0.68535
40194.18000,0.685193
40194.19000,0.685037
40194.20000,0.68488
40194.21000,0.684723
40194.22000,0.684567
40194.23000,0.68441
40194.24000,0.684253
40194.25000,0.684097
40194.26000,0.68394
40194.27000,0.683783
40194.28000,0.683627
40194.29000,0.68347
40194.30000,0.683313
40194.31000,0.683157
40194.32000,0.683
40194.33000,0.682843
40194.34000,0.682687
40194.35000,0.68253
40194.36000,0.682383
40194.37000,0.682278
40194.38000,0.682172
40194.39000,0.682066
40194.40000,0.68196
40194.41000,0.681854
40194.42000,0.681748
40194.43000,0.681642
40194.44000,0.681536
40194.45000,0.681431
40194.46000,0.681325
40194.47000,0.681219
40194.48000,0.681113
40194.49000,0.681007
40194.50000,0.680901
40194.51000,0.680795
40194.52000,0.680689
40194.53000,0.680584
40194.54000,0.680478
40194.55000,0.680372
40194.56000,0.680266
40194.57000,0.68016
40194.58000,0.680054
40194.59000,0.679948
40194.60000,0.679842
40194.61000,0.679737
40194.62000,0.679631
40194.63000,0.679525
40194.64000,0.679419
40194.65000,0.679313
40194.66000,0.679207
40194.67000,0.679101
40194.68000,0.678995
40194.69000,0.67889
40194.70000,0.678784
40194.71000,0.678678
40194.72000,0.678572
40194.73000,0.678466
40194.74000,0.67836
40194.75000,0.678254
40194.76000,0.678148
40194.77000,0.678043
40194.78000,0.677943
40194.79000,0.677935
40194.80000,0.677928
40194.81000,0.677921
40194.82000,0.677913
40194.83000,0.677906
40194.84000,0.677899
40194.85000,0.677891
40194.86000,0.677884
40194.87000,0.677876
40194.88000,0.677869
40194.89000,0.677862
40194.90000,0.677854
40194.91000,0.677847
40194.92000,0.67784
40194.93000,0.677832
40194.94000,0.677825
40194.95000,0.677817
40194.96000,0.67781
40194.97000,0.677803
40194.98000,0.677795
40194.99000,0.677788
40195.00000,0.677781
40195.01000,0.677773
40195.02000,0.677766
40195.03000,0.677759
40195.04000,0.677751
40195.05000,0.677744
40195.06000,0.677736
40195.07000,0.677729
40195.08000,0.677722
40195.09000,0.677714
40195.10000,0.677707
40195.11000,0.6777
40195.12000,0.677692
40195.13000,0.677685
40195.14000,0.677677
40195.15000,0.67767
40195.16000,0.677663
40195.17000,0.677655
40195.18000,0.677648
40195.19000,0.677641
40195.20000,0.677633
40195.21000,0.677599
40195.22000,0.677564
40195.23000,0.677528
40195.24000,0.677437
40195.25000,0.677361
40195.26000,0.6773
40195.27000,0.677253
40195.28000,0.677221
40195.29000,0.677204
40195.30000,0.677201
40195.31000,0.677213
40195.32000,0.677244
40195.33000,0.677295
40195.34000,0.677364
40195.35000,0.67745
40195.36000,0.677578
40195.37000,0.677903
40195.38000,0.679961
40195.39000,0.684681
40195.40000,0.692309
40195.41000,0.70271
40195.42000,0.715562
40195.43000,0.73053
40195.44000,0.747354
40195.45000,0.765919
40195.46000,0.786064
40195.47000,0.807637
40195.48000,0.830279
40195.49000,0.851467
40195.50000,0.87057
40195.51000,0.887357
40195.52000,0.901773
40195.53000,0.913982
40195.54000,0.924086
40195.55000,0.93217
40195.56000,0.938318
40195.57000,0.943134
40195.58000,0.946993
40195.59000,0.950075
40195.60000,0.952498
40195.61000,0.957993
40195.62000,0.958296
40195.63000,0.9586
40195.64000,0.958904
40195.65000,0.959208
40195.66000,0.960213
40195.67000,0.961011
40195.68000,0.961607
40195.69000,0.961534
40195.70000,0.961543
40195.71000,0.961551
40195.72000,0.96156
40195.73000,0.961569
40195.74000,0.961577
40195.75000,0.961586
40195.76000,0.961595
40195.77000,0.961603
40195.78000,0.961612
40195.79000,0.961821
40195.80000,0.962229
40195.81000,0.962907
40195.82000,0.963693
40195.83000,0.964445
40195.84000,0.965071
40195.85000,0.965507
40195.86000,0.964691
40195.87000,0.964434
40195.88000,0.964178
40195.89000,0.963921
40195.90000,0.963665
40195.91000,0.963408
40195.92000,0.963152
40195.93000,0.962895
40195.94000,0.962638
40195.95000,0.962382
40195.96000,0.962125
40195.97000,0.961843
40195.98000,0.961561
40195.99000,0.961279
40196.00000,0.960997
40196.01000,0.960715
40196.02000,0.960433
40196.03000,0.960151
40196.04000,0.959869
40196.05000,0.959587
40196.06000,0.959305
40196.07000,0.959023
40196.08000,0.958741
40196.09000,0.958459
40196.10000,0.95819
40196.11000,0.957927
40196.12000,0.957664
40196.13000,0.957401
40196.14000,0.957139
40196.15000,0.956876
40196.16000,0.956613
40196.17000,0.956351
40196.18000,0.956088
40196.19000,0.955825
40196.20000,0.955563
40196.21000,0.9553
40196.22000,0.955037
40196.23000,0.954774
40196.24000,0.954512
40196.25000,0.954249
40196.26000,0.953986
40196.27000,0.953724
40196.28000,0.953306
40196.29000,0.952869
40196.30000,0.952433
40196.31000,0.951996
40196.32000,0.951559
40196.33000,0.951122
40196.34000,0.950685
40196.35000,0.950249
40196.36000,0.949812
40196.37000,0.949375
40196.38000,0.948938
40196.39000,0.948501
40196.40000,0.948064
40196.41000,0.947628
40196.42000,0.947191
40196.43000,0.946754
40196.44000,0.946317
40196.45000,0.94588
40196.46000,0.945444
40196.47000,0.945007
40196.48000,0.94457
40196.49000,0.944133
40196.50000,0.943696
40196.51000,0.943316
40196.52000,0.943183
40196.53000,0.943051
40196.54000,0.942918
40196.55000,0.942785
40196.56000,0.942653
40196.57000,0.94252
40196.58000,0.942388
40196.59000,0.942255
40196.60000,0.942122
40196.61000,0.94199
40196.62000,0.941857
40196.63000,0.941725
40196.64000,0.941592
40196.65000,0.941459
40196.66000,0.941327
40196.67000,0.941194
40196.68000,0.941062
40196.69000,0.940929
40196.70000,0.940796
40196.71000,0.940664
40196.72000,0.940531
40196.73000,0.940399
40196.74000,0.940266
40196.75000,0.940133
40196.76000,0.940001
40196.77000,0.939868
40196.78000,0.939736
40196.79000,0.939603
40196.80000,0.93947
40196.81000,0.939338
40196.82000,0.939205
40196.83000,0.939079
40196.84000,0.938957
40196.85000,0.938835
40196.86000,0.938714
40196.87000,0.938592
40196.88000,0.93847
40196.89000,0.938348
40196.90000,0.938227
40196.91000,0.938105
40196.92000,0.937983
40196.93000,0.937861
40196.94000,0.93774
40196.95000,0.937618
40196.96000,0.937496
40196.97000,0.937374
40196.98000,0.937252
40196.99000,0.937131
40197.00000,0.937009
40197.01000,0.936887
40197.02000,0.936765
40197.03000,0.936644
40197.04000,0.936522
40197.05000,0.9364
40197.06000,0.936278
40197.07000,0.936157
40197.08000,0.936035
40197.09000,0.935913
40197.10000,0.935791
40197.11000,0.93567
40197.12000,0.935548
40197.13000,0.935426
40197.14000,0.935304
40197.15000,0.934961
40197.16000,0.934611
40197.17000,0.934262
40197.18000,0.933913
40197.19000,0.933564
40197.20000,0.933214
40197.21000,0.932865
40197.22000,0.932516
40197.23000,0.932167
40197.24000,0.931817
40197.25000,0.931468
40197.26000,0.931119
40197.27000,0.93077
40197.28000,0.93042
40197.29000,0.930071
40197.30000,0.929722
40197.31000,0.929373
40197.32000,0.929023
40197.33000,0.928674
40197.34000,0.928325
40197.35000,0.927976
40197.36000,0.927626
40197.37000,0.927277
40197.38000,0.926928
40197.39000,0.926579
40197.40000,0.926229
40197.41000,0.92588
40197.42000,0.925531
40197.43000,0.925182
40197.44000,0.924832
40197.45000,0.924483
40197.46000,0.924236
40197.47000,0.924161
40197.48000,0.924087
40197.49000,0.924012
40197.50000,0.923938
40197.51000,0.923863
40197.52000,0.923788
40197.53000,0.923714
40197.54000,0.923639
40197.55000,0.923565
40197.56000,0.92349
40197.57000,0.923416
40197.58000,0.923341
40197.59000,0.923267
40197.60000,0.923192
40197.61000,0.923118
40197.62000,0.923043
40197.63000,0.922969
40197.64000,0.922894
40197.65000,0.92282
40197.66000,0.922745
40197.67000,0.922671
40197.68000,0.922596
40197.69000,0.922521
40197.70000,0.922447
40197.71000,0.922372
40197.72000,0.922298
40197.73000,0.922223
40197.74000,0.922149
40197.75000,0.922074
40197.76000,0.922
40197.77000,0.921925
40197.78000,0.921851
40197.79000,0.921776
40197.80000,0.921702
40197.81000,0.921627
40197.82000,0.921553
40197.83000,0.921478
40197.84000,0.921404
40197.85000,0.921329
40197.86000,0.921255
40197.87000,0.92118
40197.88000,0.921122
40197.89000,0.921119
40197.90000,0.921116
40197.91000,0.921113
40197.92000,0.92111
40197.93000,0.921107
40197.94000,0.921104
40197.95000,0.9211
40197.96000,0.921097
40197.97000,0.921094
40197.98000,0.921091
40197.99000,0.921088
40198.00000,0.921085
40198.01000,0.921082
40198.02000,0.921079
40198.03000,0.921076
40198.04000,0.921073
40198.05000,0.92107
40198.06000,0.921067
40198.07000,0.921064
40198.08000,0.921061
40198.09000,0.921058
40198.10000,0.921055
40198.11000,0.921051
40198.12000,0.921048
40198.13000,0.921045
40198.14000,0.921042
40198.15000,0.921039
40198.16000,0.921036
40198.17000,0.921033
40198.18000,0.92103
40198.19000,0.921027
40198.20000,0.920959
40198.21000,0.920939
40198.22000,0.921001
40198.23000,0.923454
40198.24000,0.923569
40198.25000,0.923683
40198.26000,0.923797
40198.27000,0.923912
40198.28000,0.924026
40198.29000,0.924666
40198.30000,0.925366
40198.31000,0.926115
40198.32000,0.926842
40198.33000,0.927494
40198.34000,0.928037
40198.35000,0.928446
40198.36000,0.928718
40198.37000,0.928459
40198.38000,0.928201
40198.39000,0.927942
40198.40000,0.927684
40198.41000,0.927425
40198.42000,0.927166
40198.43000,0.926908
40198.44000,0.926649
40198.45000,0.92639
40198.46000,0.926132
40198.47000,0.925844
40198.48000,0.925556
40198.49000,0.925268
40198.50000,0.92498
40198.51000,0.924692
40198.52000,0.924404
40198.53000,0.924116
40198.54000,0.923828
40198.55000,0.92354
40198.56000,0.923252
40198.57000,0.922965
40198.58000,0.922677
40198.59000,0.922389
40198.60000,0.922216
40198.61000,0.922102
40198.62000,0.921987
40198.63000,0.921872
40198.64000,0.921758
40198.65000,0.921643
40198.66000,0.921529
40198.67000,0.921414
40198.68000,0.9213
40198.69000,0.921185
40198.70000,0.92107
40198.71000,0.920956
40198.72000,0.920841
40198.73000,0.920727
40198.74000,0.920612
40198.75000,0.920497
40198.76000,0.920383
40198.77000,0.920268
40198.78000,0.920145
40198.79000,0.920021
40198.80000,0.919896
40198.81000,0.919772
40198.82000,0.919648
40198.83000,0.919523
40198.84000,0.919399
40198.85000,0.919275
40198.86000,0.91915
40198.87000,0.919026
40198.88000,0.918902
40198.89000,0.918777
40198.90000,0.918653
40198.91000,0.918529
40198.92000,0.918405
40198.93000,0.91828
40198.94000,0.918156
40198.95000,0.918032
40198.96000,0.917907
40198.97000,0.917783
40198.98000,0.917659
40198.99000,0.917534
40199.00000,0.91741
40199.01000,0.917289
40199.02000,0.91718
40199.03000,0.917071
40199.04000,0.916962
40199.05000,0.916853
40199.06000,0.916744
40199.07000,0.916635
40199.08000,0.916526
40199.09000,0.916417
40199.10000,0.916308
40199.11000,0.916199
40199.12000,0.91609
40199.13000,0.915981
40199.14000,0.915872
40199.15000,0.915763
40199.16000,0.915654
40199.17000,0.915545
40199.18000,0.915436
40199.19000,0.915327
40199.20000,0.915218
40199.21000,0.915109
40199.22000,0.915
40199.23000,0.914891
40199.24000,0.914783
40199.25000,0.914674
40199.26000,0.914565
40199.27000,0.914456
40199.28000,0.914347
40199.29000,0.914238
40199.30000,0.914129
40199.31000,0.91402
40199.32000,0.913911
40199.33000,0.913801
40199.34000,0.91369
40199.35000,0.91358
40199.36000,0.913469
40199.37000,0.913359
40199.38000,0.913248
40199.39000,0.913138
40199.40000,0.913027
40199.41000,0.912917
40199.42000,0.912806
40199.43000,0.912695
40199.44000,0.912585
40199.45000,0.912474
40199.46000,0.912364
40199.47000,0.912253
40199.48000,0.912143
40199.49000,0.912032
40199.50000,0.911921
40199.51000,0.911811
40199.52000,0.9117
40199.53000,0.91159
40199.54000,0.911479
40199.55000,0.911369
40199.56000,0.911258
40199.57000,0.911148
40199.58000,0.911037
40199.59000,0.910926
40199.60000,0.910816
40199.61000,0.910705
40199.62000,0.910595
40199.63000,0.910484
40199.64000,0.910374
40199.65000,0.910367
40199.66000,0.910362
40199.67000,0.910358
40199.68000,0.910353
40199.69000,0.910349
40199.70000,0.910345
40199.71000,0.91034
40199.72000,0.910336
40199.73000,0.910331
40199.74000,0.910327
40199.75000,0.910322
40199.76000,0.910318
40199.77000,0.910314
40199.78000,0.910309
40199.79000,0.910305
40199.80000,0.9103
40199.81000,0.910296
40199.82000,0.910291
40199.83000,0.910251
40199.84000,0.910277
40199.85000,0.910406
40199.86000,0.910748
40199.87000,0.91146
40199.88000,0.912691
40199.89000,0.914574
40199.90000,0.916972
40199.91000,0.91947
40199.92000,0.921838
40199.93000,0.923916
40199.94000,0.925685
40199.95000,0.927371
40199.96000,0.929056
40199.97000,0.930796
40199.98000,0.932622
40199.99000,0.934398
40200.00000,0.936072
40200.01000,0.93761
40200.02000,0.938986
40200.03000,0.940183
40200.04000,0.941191
40200.05000,0.942005
40200.06000,0.942624
40200.07000,0.943152
40200.08000,0.943664
40200.09000,0.944204
40200.10000,0.944812
40200.11000,0.945439
40200.12000,0.946015
40200.13000,0.946505
40200.14000,0.946884
40200.15000,0.947189
40200.16000,0.947498
40200.17000,0.947849
40200.18000,0.948277
40200.19000,0.948778
40200.20000,0.949262
40200.21000,0.949689
40200.22000,0.950027
40200.23000,0.949749
40200.24000,0.949579
40200.25000,0.949409
40200.26000,0.949239
40200.27000,0.949069
40200.28000,0.948899
40200.29000,0.948729
40200.30000,0.94856
40200.31000,0.94839
40200.32000,0.94822
