t,Obs_Underdrain flow (m3/day)_expression_noisy
40444.16,0
40444.17,0
40444.18,0
40444.19,0
40444.2,0
40444.21,0
40444.22,0
40444.23,0
40444.24,0
40444.25,0
40444.26,0
40444.27,0
40444.28,0
40444.29,0
40444.3,0
40444.31,0
40444.32,0
40444.33,0
40444.34,0
40444.35,0
40444.36,0
40444.37,0
40444.38,0
40444.39,0
40444.4,0
40444.41,0
40444.42,0
40444.43,0
40444.44,0
40444.45,0
40444.46,0
40444.47,0
40444.48,0
40444.49,0
40444.5,0
40444.51,0
40444.52,0
40444.53,0
40444.54,0
40444.55,0
40444.56,0
40444.57,0
40444.58,0
40444.59,0
40444.6,0
40444.61,0
40444.62,0
40444.63,0
40444.64,0
40444.65,0
40444.66,0
40444.67,0
40444.68,0
40444.69,0
40444.7,0
40444.71,0
40444.72,0
40444.73,0
40444.74,0
40444.75,0
40444.76,0
40444.77,0
40444.78,0
40444.79,0
40444.8,0
40444.81,0
40444.82,0
40444.83,0
40444.84,0
40444.85,0
40444.86,0
40444.87,0
40444.88,0
40444.89,0
40444.9,0
40444.91,0
40444.92,0
40444.93,0
40444.94,0
40444.95,0
40444.96,0
40444.97,0
40444.98,0
40444.99,0
40445,0
40445.01,0
40445.02,0
40445.03,0
40445.04,0
40445.05,0
40445.06,0
40445.07,0
40445.08,0
40445.09,0
40445.1,0
40445.11,0
40445.12,0
40445.13,0
40445.14,0
40445.15,0
40445.16,0
40445.17,0
40445.18,0
40445.19,0
40445.2,0
40445.21,0
40445.22,0
40445.23,0
40445.24,0
40445.25,0
40445.26,0
40445.27,0
40445.28,0
40445.29,0
40445.3,0
40445.31,0
40445.32,0
40445.33,0
40445.34,0
40445.35,0
40445.36,0
40445.37,0
40445.38,0
40445.39,0
40445.4,0
40445.41,0
40445.42,0
40445.43,0
40445.44,0
40445.45,0
40445.46,0
40445.47,0
40445.48,0
40445.49,0
40445.5,0
40445.51,0
40445.52,0
40445.53,0
40445.54,0
40445.55,0
40445.56,0
40445.57,0
40445.58,0
40445.59,0
40445.6,0
40445.61,0
40445.62,0
40445.63,0
40445.64,0
40445.65,0
40445.66,0
40445.67,0
40445.68,0
40445.69,0
40445.7,0
40445.71,0
40445.72,0
40445.73,0
40445.74,0
40445.75,0
40445.76,0
40445.77,0
40445.78,0
40445.79,0
40445.8,0
40445.81,0
40445.82,0
40445.83,0
40445.84,0
40445.85,0
40445.86,0
40445.87,0
40445.88,0
40445.89,0
40445.9,0
40445.91,0
40445.92,0
40445.93,0
40445.94,0
40445.95,0
40445.96,0
40445.97,0
40445.98,0
40445.99,0
40446,0
40446.01,0
40446.02,0
40446.03,0
40446.04,0
40446.05,0
40446.06,0
40446.07,0
40446.08,0
40446.09,0
40446.1,0
40446.11,0
40446.12,0
40446.13,0
40446.14,0
40446.15,0
40446.16,0
40446.17,0
40446.18,0
40446.19,0
40446.2,0
40446.21,0
40446.22,0
40446.23,0
40446.24,0
40446.25,0
40446.26,0
40446.27,0
40446.28,0
40446.29,0
40446.3,0
40446.31,0
40446.32,0
40446.33,0
40446.34,0
40446.35,0
40446.36,0
40446.37,0
40446.38,0
40446.39,0
40446.4,0
40446.41,0
40446.42,0
40446.43,0
40446.44,0
40446.45,0
40446.46,0
40446.47,0
40446.48,0
40446.49,0
40446.5,0
40446.51,0
40446.52,0
40446.53,0
40446.54,0
40446.55,0
40446.56,0
40446.57,0
40446.58,0
40446.59,0
40446.6,0
40446.61,0
40446.62,0
40446.63,0
40446.64,0
40446.65,0
40446.66,0
40446.67,0
40446.68,0
40446.69,0
40446.7,0
40446.71,0
40446.72,0
40446.73,0
40446.74,0
40446.75,0
40446.76,0
40446.77,0
40446.78,0
40446.79,0
40446.8,0
40446.81,0
40446.82,0
40446.83,0
40446.84,0
40446.85,0
40446.86,0
40446.87,0
40446.88,0
40446.89,0
40446.9,0
40446.91,0
40446.92,0
40446.93,0
40446.94,0
40446.95,0
40446.96,0
40446.97,0
40446.98,0
40446.99,0
40447,0
40447.01,0
40447.02,0
40447.03,0
40447.04,0
40447.05,0
40447.06,0
40447.07,0
40447.08,0
40447.09,0
40447.1,0
40447.11,0
40447.12,0
40447.13,0
40447.14,0
40447.15,0
40447.16,0
40447.17,0
40447.18,0
40447.19,0
40447.2,0
40447.21,0
40447.22,0
40447.23,0
40447.24,0
40447.25,0
40447.26,0
40447.27,0
40447.28,0
40447.29,0
40447.3,0
40447.31,0
40447.32,0
40447.33,0
40447.34,0
40447.35,0
40447.36,0
40447.37,0
40447.38,0
40447.39,0
40447.4,0
40447.41,0
40447.42,0
40447.43,0
40447.44,0
40447.45,0
40447.46,0
40447.47,0
40447.48,0
40447.49,0
40447.5,0
40447.51,0
40447.52,0
40447.53,0
40447.54,0
40447.55,0
40447.56,0
40447.57,0
40447.58,0
40447.59,0
40447.6,0
40447.61,0
40447.62,0
40447.63,0
40447.64,0
40447.65,0
40447.66,0
40447.67,0
40447.68,0
40447.69,0
40447.7,0
40447.71,0
40447.72,0
40447.73,0
40447.74,0
40447.75,0
40447.76,0
40447.77,0
40447.78,0
40447.79,0
40447.8,0
40447.81,0
40447.82,0
40447.83,0
40447.84,0
40447.85,0
40447.86,0
40447.87,0
40447.88,0
40447.89,0
40447.9,0
40447.91,0
40447.92,0
40447.93,0
40447.94,0
40447.95,0
40447.96,0
40447.97,0
40447.98,0
40447.99,0
40448,0
40448.01,0
40448.02,0
40448.03,0
40448.04,0
40448.05,0
40448.06,0
40448.07,0
40448.08,0
40448.09,0
40448.1,0
40448.11,0
40448.12,0
40448.13,0
40448.14,0
40448.15,0
40448.16,0
40448.17,0
40448.18,0
40448.19,0
40448.2,0
40448.21,0
40448.22,0
40448.23,0
40448.24,0
40448.25,0
40448.26,0
40448.27,0
40448.28,0
40448.29,0
40448.3,0
40448.31,0
40448.32,0
40448.33,0
40448.34,0
40448.35,0
40448.36,0
40448.37,0
40448.38,0
40448.39,0
40448.4,0
40448.41,0
40448.42,0
40448.43,0
40448.44,0
40448.45,0
40448.46,0
40448.47,0
40448.48,0
40448.49,0
40448.5,0
40448.51,0
40448.52,0
40448.53,0
40448.54,0
40448.55,0
40448.56,0
40448.57,0
40448.58,0
40448.59,0
40448.6,0
40448.61,0
40448.62,0
40448.63,0
40448.64,0
40448.65,0
40448.66,0
40448.67,0
40448.68,0
40448.69,0
40448.7,0
40448.71,0
40448.72,0
40448.73,0
40448.74,0
40448.75,0
40448.76,0
40448.77,0
40448.78,0
40448.79,0
40448.8,0
40448.81,0
40448.82,0
40448.83,0
40448.84,0
40448.85,0
40448.86,0
40448.87,0
40448.88,0
40448.89,0
40448.9,0
40448.91,0
40448.92,0
40448.93,0
40448.94,0
40448.95,0
40448.96,0
40448.97,0
40448.98,0
40448.99,0
40449,0
40449.01,0
40449.02,0
40449.03,0
40449.04,0
40449.05,0
40449.06,0
40449.07,0
40449.08,0
40449.09,0
40449.1,0
40449.11,0
40449.12,0
40449.13,0
40449.14,0
40449.15,0
40449.16,0
40449.17,0
40449.18,0
40449.19,0
40449.2,0
40449.21,0
40449.22,0
40449.23,0
40449.24,0
40449.25,0
40449.26,0
40449.27,0
40449.28,0
40449.29,0
40449.3,0
40449.31,0
40449.32,0
40449.33,0
40449.34,0
40449.35,0
40449.36,0
40449.37,0
40449.38,0
40449.39,0
40449.4,0
40449.41,0
40449.42,0
40449.43,0
40449.44,0
40449.45,0
40449.46,0
40449.47,0
40449.48,0
40449.49,0
40449.5,0
40449.51,0
40449.52,0
40449.53,0
40449.54,0
40449.55,0
40449.56,0
40449.57,0
40449.58,0
40449.59,0
40449.6,0
40449.61,0
40449.62,0
40449.63,0
40449.64,0
40449.65,0
40449.66,0
40449.67,0
40449.68,0
40449.69,0
40449.7,0
40449.71,0
40449.72,0
40449.73,0
40449.74,0
40449.75,0
40449.76,0
40449.77,0
40449.78,0
40449.79,0
40449.8,0
40449.81,0
40449.82,0
40449.83,0
40449.84,0
40449.85,0
40449.86,0
40449.87,0
40449.88,0
40449.89,0
40449.9,0
40449.91,0
40449.92,0
40449.93,0
40449.94,0
40449.95,0
40449.96,0
40449.97,0
40449.98,0
40449.99,0
40450,0
40450.01,0
40450.02,0
40450.03,0
40450.04,0
40450.05,0
40450.06,0
40450.07,0
40450.08,0
40450.09,0
40450.1,0
40450.11,0
40450.12,0
40450.13,0
40450.14,0
40450.15,0
40450.16,0
40450.17,0
40450.18,0
40450.19,0
40450.2,0
40450.21,0
40450.22,0
40450.23,0
40450.24,0
40450.25,0
40450.26,0
40450.27,0
40450.28,0
40450.29,0
40450.3,0
40450.31,0
40450.32,0
40450.33,0
40450.34,0
40450.35,0
40450.36,0
40450.37,0
40450.38,0
40450.39,0
40450.4,0
40450.41,0
40450.42,0
40450.43,0
40450.44,0
40450.45,0
40450.46,0
40450.47,0
40450.48,0
40450.49,0
40450.5,0
40450.51,0
40450.52,0
40450.53,0
40450.54,0
40450.55,0
40450.56,0
40450.57,0
40450.58,0
40450.59,0
40450.6,0
40450.61,0
40450.62,0
40450.63,0
40450.64,0
40450.65,0
40450.66,0
40450.67,0
40450.68,0
40450.69,0
40450.7,0
40450.71,0
40450.72,0
40450.73,0
40450.74,0
40450.75,0
40450.76,0
40450.77,0
40450.78,0
40450.79,0
40450.8,0
40450.81,0
40450.82,0
40450.83,0
40450.84,0
40450.85,0
40450.86,0
40450.87,0
40450.88,0
40450.89,0
40450.9,0
40450.91,0
40450.92,9.77477058440957E-08
40450.93,19.4326520025831
40450.94,205.058020517818
40450.95,219.145727875491
40450.96,208.925277023283
40450.97,193.607937090596
40450.98,161.362203083786
40450.99,146.385465473638
40451,128.082795096329
40451.01,114.180225902218
40451.02,101.775395168813
40451.03,112.469524192333
40451.04,137.880210031954
40451.05,180.958621282551
40451.06,213.460239613552
40451.07,278.774911706665
40451.08,343.621022809375
40451.09,441.320623670615
40451.1,538.502837506294
40451.11,584.381034401027
40451.12,563.70203477724
40451.13,525.207204777363
40451.14,480.201560673752
40451.15,435.362963686728
40451.16,403.012772824846
40451.17,402.966021800861
40451.18,396.979371126268
40451.19,392.299551976001
40451.2,364.440191704431
40451.21,341.55227905938
40451.22,294.033272559814
40451.23,239.722983742701
40451.24,198.695355022124
40451.25,169.31997612023
40451.26,146.263891575007
40451.27,126.512686147779
40451.28,125.43601028803
40451.29,135.510973674909
40451.3,150.858858386621
40451.31,171.461921795872
40451.32,182.361432568933
40451.33,185.611504228119
40451.34,174.246231159392
40451.35,160.292404434416
40451.36,189.020740785484
40451.37,269.329806332809
40451.38,373.564189447763
40451.39,476.714893257495
40451.4,551.850231425196
40451.41,505.985993589001
40451.42,472.323471365141
40451.43,398.424063320032
40451.44,312.242690745767
40451.45,228.854172242682
40451.46,162.403458289537
40451.47,102.660650695662
40451.48,28.6558719963016
40451.49,27.493000483803
40451.5,25.8088113836718
40451.51,25.4048667221721
40451.52,26.4007752359468
40451.53,24.4912847349737
40451.54,19.5353496260912
40451.55,14.5252727485036
40451.56,10.0523061049035
40451.57,0
40451.58,0
40451.59,0
40451.6,0
40451.61,0
40451.62,0
40451.63,0
40451.64,0
40451.65,0
40451.66,0
40451.67,0
40451.68,0
40451.69,0
40451.7,0
40451.71,1.23131128681517E-09
40451.72,0.236785316547272
40451.73,4.50793099893405
40451.74,14.4108561859543
40451.75,33.5454357239693
40451.76,62.7106314037221
40451.77,97.5766692867211
40451.78,146.677051587893
40451.79,215.282098329244
40451.8,272.119462672083
40451.81,331.478502449495
40451.82,433.668124598042
40451.83,538.212489247349
40451.84,684.826505395114
40451.85,847.065599480539
40451.86,926.721010839909
40451.87,898.955060707709
40451.88,831.418636792794
40451.89,742.264948745344
40451.9,626.443582146048
40451.91,548.955379386247
40451.92,504.829392694417
40451.93,506.529626737809
40451.94,477.339803557666
40451.95,413.111513464053
40451.96,356.442700929425
40451.97,288.102143142461
40451.98,190.941524689705
40451.99,119.203478930797
40452,79.2485898848449
40452.01,51.3934564272029
40452.02,31.735000007416
40452.03,3.70493552455296
40452.04,3.70198330673009
40452.05,3.49033913102682
40452.06,3.56878317552898
40452.07,3.39648977692193
40452.08,3.32233900382468
40452.09,3.2699439003702
40452.1,3.16518240347552
40452.11,3.1296692044628
40452.12,3.18512033560903
40452.13,3.14635762253818
40452.14,3.01471071750483
40452.15,2.94061142970502
40452.16,4.01851029970428
40452.17,7.47638013530557
40452.18,12.9493612961143
40452.19,20.0653345018633
40452.2,22.1148828506485
40452.21,20.933687435439
40452.22,16.9235001115164
40452.23,1.37936552177379
40452.24,1.28367757160714
40452.25,1.14992448466266
40452.26,1.01918731579902
40452.27,0.806391231303611
40452.28,0.687368004176781
40452.29,0.534646789434602
40452.3,0.398765305767445
40452.31,0.262571487310469
40452.32,0.130698720013414
40452.33,0
40452.34,0
40452.35,0
40452.36,0
40452.37,0
40452.38,0
40452.39,0
40452.4,0
40452.41,0
40452.42,0
40452.43,0
40452.44,0
40452.45,0
40452.46,0
40452.47,0
40452.48,0
40452.49,0
40452.5,0
40452.51,0
40452.52,0
40452.53,0
40452.54,0
40452.55,0
40452.56,0
40452.57,0
40452.58,0
40452.59,0
40452.6,0
40452.61,0
40452.62,0
40452.63,0
40452.64,0
40452.65,0
40452.66,0
40452.67,0
40452.68,0
40452.69,0
40452.7,0
40452.71,0
40452.72,0
40452.73,0
40452.74,0
40452.75,0
40452.76,0
40452.77,0
40452.78,0
40452.79,0
40452.8,0
40452.81,0
40452.82,0
40452.83,0
40452.84,0
40452.85,0
40452.86,0
40452.87,0
40452.88,0
40452.89,0
40452.9,0
40452.91,0
40452.92,0
40452.93,0
40452.94,0
40452.95,0
40452.96,0
40452.97,0
40452.98,0
40452.99,0
40453,0
40453.01,0
40453.02,0
40453.03,0
40453.04,0
40453.05,0
40453.06,0
40453.07,0
40453.08,0
40453.09,0
40453.1,0
40453.11,0
40453.12,0
40453.13,0
40453.14,0
40453.15,0
40453.16,0
40453.17,0
40453.18,0
40453.19,0
40453.2,0
40453.21,0
40453.22,0
40453.23,0
40453.24,0
40453.25,0
40453.26,0
40453.27,0
40453.28,0
40453.29,0
40453.3,0
40453.31,0
40453.32,0
40453.33,0
40453.34,0
40453.35,0
40453.36,0
40453.37,0
40453.38,0
40453.39,0
40453.4,0
40453.41,0
40453.42,0
40453.43,0
40453.44,0
40453.45,0
40453.46,0
40453.47,0
40453.48,0
40453.49,0
40453.5,0
40453.51,0
40453.52,0
40453.53,0
40453.54,0
40453.55,0
40453.56,0
40453.57,0
40453.58,0
40453.59,0
40453.6,0
40453.61,0
40453.62,0
40453.63,0
40453.64,0
40453.65,0
40453.66,0
40453.67,0
40453.68,0
40453.69,0
40453.7,0
40453.71,0
40453.72,0
40453.73,0
40453.74,0
40453.75,0
40453.76,0
40453.77,0
40453.78,0
40453.79,0
40453.8,0
40453.81,0
40453.82,0
40453.83,0
40453.84,0
40453.85,0
40453.86,0
40453.87,0
40453.88,0
40453.89,0
40453.9,0
40453.91,0
40453.92,0
40453.93,0
40453.94,0
40453.95,0
40453.96,0
40453.97,0
40453.98,0
40453.99,0
40454,0
40454.01,0
40454.02,0
40454.03,0
40454.04,0
40454.05,0
40454.06,0
40454.07,0
40454.08,0
40454.09,0
40454.1,0
40454.11,0
40454.12,0
40454.13,0
40454.14,0
40454.15,0
40454.16,0
40454.17,0
40454.18,0
40454.19,0
40454.2,0
40454.21,0
40454.22,0
40454.23,0
40454.24,0
40454.25,0
40454.26,0
40454.27,0
40454.28,0
40454.29,0
40454.3,0
40454.31,0
40454.32,0
40454.33,0
40454.34,0
40454.35,0
40454.36,0
40454.37,0
40454.38,0
40454.39,0
40454.4,0
40454.41,0
40454.42,0
40454.43,0
40454.44,0
40454.45,0
40454.46,0
40454.47,0
40454.48,0
40454.49,0
40454.5,0
40454.51,0
40454.52,0
40454.53,0
40454.54,0
40454.55,0
40454.56,0
40454.57,0
40454.58,0
40454.59,0
40454.6,0
40454.61,0
40454.62,0
40454.63,0
40454.64,0
40454.65,0
40454.66,0
40454.67,0
40454.68,0
40454.69,0
40454.7,0
40454.71,0
40454.72,0
40454.73,0
40454.74,0
40454.75,0
40454.76,3.23853808703481E-07
40454.77,62.0354267680014
40454.78,69.4674829536763
40454.79,73.150769727609
40454.8,78.5464488024005
40454.81,80.9976133815586
40454.82,79.8905260252416
40454.83,67.9739791955037
40454.84,52.4438720523965
40454.85,36.3477957949666
40454.86,30.1149981858157
40454.87,33.5865540718039
40454.88,46.3149329832593
40454.89,68.1622625085754
40454.9,84.070725682855
40454.91,87.0506615794933
40454.92,75.9036374635989
40454.93,65.9768949491856
40454.94,57.1325765145281
40454.95,52.5866544715603
40454.96,46.6082692402429
40454.97,41.0511694773672
40454.98,38.3451800886386
40454.99,38.8857042271945
40455,39.6413686324627
40455.01,42.8708555046469
40455.02,47.6294075794297
40455.03,49.5789661515161
40455.04,47.6125715911112
40455.05,48.0303988999521
40455.06,47.149146066284
40455.07,42.4814704589602
40455.08,34.6694129869284
40455.09,25.8726425030854
40455.1,19.1176227274094
40455.11,15.4916538539108
40455.12,17.776133663169
40455.13,24.6134604162757
40455.14,36.2847581096991
40455.15,49.0373569665962
40455.16,54.2330832257573
40455.17,53.3806423891235
40455.18,51.6289059289852
40455.19,46.9659895409449
40455.2,43.1317676272481
40455.21,40.214563590515
40455.22,39.0541197433447
40455.23,39.0694863684601
40455.24,38.5244503287337
40455.25,39.7343233503759
40455.26,38.5454433606496
40455.27,38.7374899161302
40455.28,38.5904126852001
40455.29,43.0230327500797
40455.3,45.8712340266561
40455.31,51.3522527843809
40455.32,58.0164969373317
40455.33,65.9963161876331
40455.34,72.5598057187927
40455.35,75.2868048444433
40455.36,74.5167496948741
40455.37,71.6357097377044
40455.38,59.7332920363338
40455.39,48.4650206421381
40455.4,37.6900563959073
40455.41,28.0101587410227
40455.42,21.0308976367191
40455.43,14.7233267216014
40455.44,0
40455.45,0
40455.46,0
40455.47,0
40455.48,0
40455.49,0
40455.5,0
40455.51,0
40455.52,0
40455.53,0
40455.54,0
40455.55,0
40455.56,0
40455.57,0
40455.58,0
40455.59,0
40455.6,0
40455.61,0
40455.62,0
40455.63,0
40455.64,0
40455.65,0
40455.66,0
40455.67,0
40455.68,0
40455.69,0
40455.7,0
40455.71,0
40455.72,0
40455.73,0
40455.74,0
40455.75,0
40455.76,0
40455.77,0
40455.78,0
40455.79,0
40455.8,0
40455.81,0
40455.82,0
40455.83,0
40455.84,0
40455.85,0
40455.86,0
40455.87,0
40455.88,0
40455.89,0
40455.9,0
40455.91,0
40455.92,0
40455.93,0
40455.94,0
40455.95,0
40455.96,0
40455.97,0
40455.98,0
40455.99,0
40456,0
40456.01,0
40456.02,0
40456.03,0
40456.04,0
40456.05,0
40456.06,0
40456.07,0
40456.08,0
40456.09,0
40456.1,0
40456.11,0
40456.12,0
40456.13,0
40456.14,0
40456.15,0
40456.16,0
40456.17,0
40456.18,0
40456.19,0
40456.2,0
40456.21,0
40456.22,0
40456.23,0
40456.24,0
40456.25,0
40456.26,0
40456.27,0
40456.28,0
40456.29,0
40456.3,0
40456.31,0
40456.32,0
40456.33,0
40456.34,0
40456.35,0
40456.36,0
40456.37,0
40456.38,0
40456.39,0
40456.4,0
40456.41,0
40456.42,0
40456.43,0
40456.44,0
40456.45,0
40456.46,0
40456.47,0
40456.48,0
40456.49,0
40456.5,0
40456.51,0
40456.52,0
40456.53,0
40456.54,0
40456.55,0
40456.56,0
40456.57,0
40456.58,0
40456.59,0
40456.6,0
40456.61,0
40456.62,0
40456.63,0
40456.64,0
40456.65,0
40456.66,0
40456.67,0
40456.68,0
40456.69,0
40456.7,0
40456.71,0
40456.72,0
40456.73,0
40456.74,0
40456.75,0
40456.76,0
40456.77,0
40456.78,0
40456.79,0
40456.8,0
40456.81,0
40456.82,0
40456.83,0
40456.84,0
40456.85,0
40456.86,0
40456.87,0
40456.88,0
40456.89,0
40456.9,0
40456.91,0
40456.92,0
40456.93,0
40456.94,0
40456.95,0
40456.96,0
40456.97,0
40456.98,0
40456.99,0
40457,0
40457.01,0
40457.02,0
40457.03,0
40457.04,0
40457.05,0
40457.06,0
40457.07,0
40457.08,0
40457.09,0
40457.1,0
40457.11,0
40457.12,0
40457.13,0
40457.14,0
40457.15,0
40457.16,0
40457.17,0
40457.18,0
40457.19,0
40457.2,0
40457.21,0
40457.22,0
40457.23,0
40457.24,0
40457.25,0
40457.26,0
40457.27,0
40457.28,0
40457.29,0
40457.3,0
40457.31,0
40457.32,0
40457.33,0
40457.34,0
40457.35,0
40457.36,0
40457.37,0
40457.38,0
40457.39,0
40457.4,0
40457.41,0
40457.42,0
40457.43,0
40457.44,0
40457.45,0
40457.46,0
40457.47,0
40457.48,0
40457.49,0
40457.5,0
40457.51,0
40457.52,0
40457.53,0
40457.54,0
40457.55,0
40457.56,0
40457.57,0
40457.58,0
40457.59,0
40457.6,0
40457.61,0
40457.62,0
40457.63,0
40457.64,0
40457.65,0
40457.66,0
40457.67,0
40457.68,0
40457.69,0
40457.7,0
40457.71,0
40457.72,0
40457.73,0
40457.74,0
40457.75,0
40457.76,0
40457.77,0
40457.78,0
40457.79,0
40457.8,0
40457.81,0
40457.82,0
40457.83,0
40457.84,0
40457.85,0
40457.86,0
40457.87,0
40457.88,0
40457.89,0
40457.9,0
40457.91,0
40457.92,0
40457.93,0
40457.94,0
40457.95,0
40457.96,0
40457.97,0
40457.98,0
40457.99,0
40458,0
40458.01,0
40458.02,0
40458.03,0
40458.04,0
40458.05,0
40458.06,0
40458.07,0
40458.08,0
40458.09,0
40458.1,0
40458.11,0
40458.12,0
40458.13,0
40458.14,0
40458.15,0
40458.16,0
40458.17,0
40458.18,0
40458.19,0
40458.2,0
40458.21,0
40458.22,0
40458.23,0
40458.24,0
40458.25,0
40458.26,0
40458.27,0
40458.28,0
40458.29,0
40458.3,0
40458.31,0
40458.32,0
40458.33,0
40458.34,0
40458.35,0
40458.36,0
40458.37,0
40458.38,0
40458.39,0
40458.4,0
40458.41,0
40458.42,0
40458.43,0
40458.44,0
40458.45,0
40458.46,0
40458.47,0
40458.48,0
40458.49,0
40458.5,0
40458.51,0
40458.52,0
40458.53,0
40458.54,0
40458.55,0
40458.56,0
40458.57,0
40458.58,0
40458.59,0
40458.6,0
40458.61,0
40458.62,0
40458.63,0
40458.64,0
40458.65,0
40458.66,0
40458.67,0
40458.68,0
40458.69,0
40458.7,0
40458.71,0
40458.72,0
40458.73,0
40458.74,0
40458.75,0
40458.76,0
40458.77,0
40458.78,0
40458.79,0
40458.8,0
40458.81,0
40458.82,0
40458.83,0
40458.84,0
40458.85,0
40458.86,0
40458.87,0
40458.88,0
40458.89,0
40458.9,0
40458.91,0
40458.92,0
40458.93,0
40458.94,0
40458.95,0
40458.96,0
40458.97,0
40458.98,0
40458.99,0
40459,0
40459.01,0
40459.02,0
40459.03,0
40459.04,0
40459.05,0
40459.06,0
40459.07,0
40459.08,0
40459.09,0
40459.1,0
40459.11,0
40459.12,0
40459.13,0
40459.14,0
40459.15,0
40459.16,0
40459.17,0
40459.18,0
40459.19,0
40459.2,0
40459.21,0
40459.22,0
40459.23,0
40459.24,0
40459.25,0
40459.26,0
40459.27,0
40459.28,0
40459.29,0
40459.3,0
40459.31,0
40459.32,0
40459.33,0
40459.34,0
40459.35,0
40459.36,0
40459.37,0
40459.38,0
40459.39,0
40459.4,0
40459.41,0
40459.42,0
40459.43,0
40459.44,0
40459.45,0
40459.46,0
40459.47,0
40459.48,0
40459.49,0
40459.5,0
40459.51,0
40459.52,0
40459.53,0
40459.54,0
40459.55,0
40459.56,0
40459.57,0
40459.58,0
40459.59,0
40459.6,0
40459.61,0
40459.62,0
40459.63,0
40459.64,0
40459.65,0
40459.66,0
40459.67,0
40459.68,0
40459.69,0
40459.7,0
40459.71,0
40459.72,0
40459.73,0
40459.74,0
40459.75,0
40459.76,0
40459.77,0
40459.78,0
40459.79,0
40459.8,0
40459.81,0
40459.82,0
40459.83,0
40459.84,0
40459.85,0
40459.86,0
40459.87,0
40459.88,0
40459.89,0
40459.9,0
40459.91,0
40459.92,0
40459.93,0
40459.94,0
40459.95,0
40459.96,0
40459.97,0
40459.98,0
40459.99,0
40460,0
40460.01,0
40460.02,0
40460.03,0
40460.04,0
40460.05,0
40460.06,0
40460.07,0
40460.08,0
40460.09,0
40460.1,0
40460.11,0
40460.12,0
40460.13,0
40460.14,0
40460.15,0
40460.16,0
40460.17,0
40460.18,0
40460.19,0
40460.2,0
40460.21,0
40460.22,0
40460.23,0
40460.24,0
40460.25,0
40460.26,0
40460.27,0
40460.28,0
40460.29,0
40460.3,0
40460.31,0
40460.32,0
40460.33,0
40460.34,0
40460.35,0
40460.36,0
40460.37,0
40460.38,0
40460.39,0
40460.4,0
40460.41,0
40460.42,0
40460.43,0
40460.44,0
40460.45,0
40460.46,0
40460.47,0
40460.48,0
40460.49,0
40460.5,0
40460.51,0
40460.52,0
40460.53,0
40460.54,0
40460.55,0
40460.56,0
40460.57,0
40460.58,0
40460.59,0
40460.6,0
40460.61,0
40460.62,0
40460.63,0
40460.64,0
40460.65,0
40460.66,0
40460.67,0
40460.68,0
40460.69,0
40460.7,0
40460.71,0
40460.72,0
40460.73,0
40460.74,0
40460.75,0
40460.76,0
40460.77,0
40460.78,0
40460.79,0
40460.8,0
40460.81,0
40460.82,0
40460.83,0
40460.84,0
40460.85,0
40460.86,0
40460.87,0
40460.88,0
40460.89,0
40460.9,0
40460.91,0
40460.92,0
40460.93,0
40460.94,0
40460.95,0
40460.96,0
40460.97,0
40460.98,0
40460.99,0
40461,0
40461.01,0
40461.02,0
40461.03,0
40461.04,0
40461.05,0
40461.06,0
40461.07,0
40461.08,0
40461.09,0
40461.1,0
40461.11,0
40461.12,0
40461.13,0
40461.14,0
40461.15,0
40461.16,0
40461.17,0
40461.18,0
40461.19,0
40461.2,0
40461.21,0
40461.22,0
40461.23,0
40461.24,0
40461.25,0
40461.26,0
40461.27,0
40461.28,0
40461.29,0
40461.3,0
40461.31,0
40461.32,0
40461.33,0
40461.34,0
40461.35,0
40461.36,0
40461.37,0
40461.38,0
40461.39,0
40461.4,0
40461.41,0
40461.42,0
40461.43,0
40461.44,0
40461.45,0
40461.46,0
40461.47,0
40461.48,0
40461.49,0
40461.5,0
40461.51,0
40461.52,0
40461.53,0
40461.54,0
40461.55,0
40461.56,0
40461.57,0
40461.58,0
40461.59,0
40461.6,0
40461.61,0
40461.62,0
40461.63,0
40461.64,0
40461.65,0
40461.66,0
40461.67,0
40461.68,0
40461.69,0
40461.7,0
40461.71,0
40461.72,0
40461.73,0
40461.74,0
40461.75,0
40461.76,0
40461.77,0
40461.78,0
40461.79,0
40461.8,0
40461.81,0
40461.82,0
40461.83,0
40461.84,0
40461.85,0
40461.86,0
40461.87,0
40461.88,0
40461.89,0
40461.9,0
40461.91,0
40461.92,0
40461.93,0
40461.94,0
40461.95,0
40461.96,0
40461.97,0
40461.98,0
40461.99,0
40462,0
40462.01,0
40462.02,0
40462.03,0
40462.04,0
40462.05,0
40462.06,0
40462.07,0
40462.08,0
40462.09,0
40462.1,0
40462.11,0
40462.12,0
40462.13,0
40462.14,0
40462.15,0
40462.16,0
40462.17,0
40462.18,0
40462.19,0
40462.2,0
40462.21,0
40462.22,0
40462.23,0
40462.24,0
40462.25,0
40462.26,0
40462.27,0
40462.28,0
40462.29,0
40462.3,0
40462.31,0
40462.32,0
40462.33,0
40462.34,0
40462.35,0
40462.36,0
40462.37,0
40462.38,0
40462.39,0
40462.4,0
40462.41,0
40462.42,0
40462.43,0
40462.44,0
40462.45,0
40462.46,0
40462.47,0
40462.48,0
40462.49,0
40462.5,0
40462.51,0
40462.52,0
40462.53,0
40462.54,0
40462.55,0
40462.56,0
40462.57,0
40462.58,0
40462.59,0
