t,Obs_Pond water depth (m)_expression_noisy
40204.6,5.07448826171703E-06
40204.61,4.8520542288358E-06
40204.62,4.7174434495509E-06
40204.63,4.81842447787067E-06
40204.64,4.85586736585313E-06
40204.65,4.74383919151061E-06
40204.66,4.88920240176647E-06
40204.67,4.84924948224367E-06
40204.68,4.82897259326263E-06
40204.69,4.94291457971692E-06
40204.7,4.96860822279449E-06
40204.71,4.88079375690404E-06
40204.72,4.69870153229321E-06
40204.73,4.83911362104404E-06
40204.74,4.48847782509862E-06
40204.75,4.38392262384584E-06
40204.76,4.14951597631486E-06
40204.77,4.06595335529804E-06
40204.78,4.15067126830397E-06
40204.79,4.09284034558271E-06
40204.8,4.02590242308541E-06
40204.81,4.00335297971318E-06
40204.82,4.21964900034872E-06
40204.83,4.37084609807505E-06
40204.84,4.37604910998501E-06
40204.85,4.27365780696384E-06
40204.86,4.20545142262454E-06
40204.87,4.2271512367469E-06
40204.88,4.17815181728346E-06
40204.89,4.14422098171332E-06
40204.9,4.00537151117154E-06
40204.91,3.84070177456431E-06
40204.92,3.71546610560924E-06
40204.93,3.73614888671748E-06
40204.94,3.63439588152241E-06
40204.95,3.90081763738182E-06
40204.96,3.94825871275624E-06
40204.97,4.00463896496558E-06
40204.98,4.0983897169227E-06
40204.99,3.95550898365742E-06
40205,3.80833839506771E-06
40205.01,3.77029180882159E-06
40205.02,3.82096593172924E-06
40205.03,3.86535288925456E-06
40205.04,4.03014890093216E-06
40205.05,4.16548471604883E-06
40205.06,4.25758473712844E-06
40205.07,4.35806648497204E-06
40205.08,4.34941213124671E-06
40205.09,4.41328517623761E-06
40205.1,4.3346402404174E-06
40205.11,4.24313463876933E-06
40205.12,4.31835493934305E-06
40205.13,4.08288274130292E-06
40205.14,4.21415374890677E-06
40205.15,4.39989880743411E-06
40205.16,4.29367647671425E-06
40205.17,4.34165182095392E-06
40205.18,4.31655797263199E-06
40205.19,4.15563459398975E-06
40205.2,4.16033569675338E-06
40205.21,4.18288585705861E-06
40205.22,4.26088251454901E-06
40205.23,4.17584954473776E-06
40205.24,4.14892007898882E-06
40205.25,4.03611216463077E-06
40205.26,4.11148453596215E-06
40205.27,4.05608239258383E-06
40205.28,4.11153429171202E-06
40205.29,3.98839911251527E-06
40205.3,3.95947521539552E-06
40205.31,3.81971274574829E-06
40205.32,3.71072910099804E-06
40205.33,3.80613465412724E-06
40205.34,3.76035192297599E-06
40205.35,3.72628001258262E-06
40205.36,3.7785562873119E-06
40205.37,3.66678625050331E-06
40205.38,3.84703790865045E-06
40205.39,3.73263577076581E-06
40205.4,3.66406761314338E-06
40205.41,3.86711330872068E-06
40205.42,3.65103591861755E-06
40205.43,3.8077072687043E-06
40205.44,3.81381648680977E-06
40205.45,3.83220338165496E-06
40205.46,3.68397079182954E-06
40205.47,3.66942736916536E-06
40205.48,3.51037744089284E-06
40205.49,3.58315585567997E-06
40205.5,3.52822255179564E-06
40205.51,3.4359459860497E-06
40205.52,3.36403453816488E-06
40205.53,3.32607331217916E-06
40205.54,3.39468883896762E-06
40205.55,3.40242914350849E-06
40205.56,3.30259198392985E-06
40205.57,3.19885279690048E-06
40205.58,3.08758397161363E-06
40205.59,3.13962381634261E-06
40205.6,3.1616015383909E-06
40205.61,3.04339254757583E-06
40205.62,2.8911712261695E-06
40205.63,2.87430070455364E-06
40205.64,2.81619869785146E-06
40205.65,2.84696217441817E-06
40205.66,2.82439530990572E-06
40205.67,2.84089162554449E-06
40205.68,2.89070588047888E-06
40205.69,2.95797534050842E-06
40205.7,2.91859984177186E-06
40205.71,2.95617229249528E-06
40205.72,2.88617731846704E-06
40205.73,2.77011395035378E-06
40205.74,2.77060660753382E-06
40205.75,2.84657383303869E-06
40205.76,2.93844112099905E-06
40205.77,2.90575430790138E-06
40205.78,2.74380957849252E-06
40205.79,2.74821915908919E-06
40205.8,2.71064197055339E-06
40205.81,2.7372083398273E-06
40205.82,2.79926934819756E-06
40205.83,2.74381874482965E-06
40205.84,2.67035763234413E-06
40205.85,2.62434072545592E-06
40205.86,2.55928147503715E-06
40205.87,2.47598144416666E-06
40205.88,2.48000637265474E-06
40205.89,2.41839215931373E-06
40205.9,2.38988439061917E-06
40205.91,2.35890226301302E-06
40205.92,2.31092239075465E-06
40205.93,2.34295410422973E-06
40205.94,2.3041197514744E-06
40205.95,2.2907928711934E-06
40205.96,2.33384435413415E-06
40205.97,2.31393499317566E-06
40205.98,2.21237354466945E-06
40205.99,2.17694716261146E-06
40206,2.1428269644872E-06
40206.01,2.17560626056122E-06
40206.02,2.27094342935236E-06
40206.03,2.27185091754586E-06
40206.04,2.25129553768857E-06
40206.05,2.33191043577438E-06
40206.06,2.27151654159642E-06
40206.07,2.27628002874108E-06
40206.08,2.29145884292218E-06
40206.09,2.27205840905699E-06
40206.1,2.24455568640224E-06
40206.11,2.24029532256833E-06
40206.12,2.31993392388142E-06
40206.13,2.3365723470324E-06
40206.14,2.27743384762363E-06
40206.15,2.27630912035425E-06
40206.16,2.31743235828234E-06
40206.17,2.41091346390632E-06
40206.18,2.43700877063686E-06
40206.19,2.42040731123059E-06
40206.2,2.48416765135321E-06
40206.21,2.51162969292191E-06
40206.22,2.48614895741761E-06
40206.23,2.40683705497512E-06
40206.24,2.38108610981376E-06
40206.25,2.41278658307952E-06
40206.26,2.31047860925529E-06
40206.27,2.18351009369473E-06
40206.28,2.19148673084121E-06
40206.29,2.07775117919986E-06
40206.3,1.98617160520556E-06
40206.31,1.95963108912379E-06
40206.32,1.93378527972937E-06
40206.33,1.92597713495057E-06
40206.34,1.92380247089035E-06
40206.35,1.94054942834781E-06
40206.36,1.92252865424693E-06
40206.37,1.86717050141033E-06
40206.38,1.71759627246088E-06
40206.39,1.77295845414364E-06
40206.4,1.80448680771876E-06
40206.41,1.82659994915838E-06
40206.42,1.81489471069144E-06
40206.43,1.7610270130426E-06
40206.44,1.77572043256538E-06
40206.45,1.76251301667593E-06
40206.46,1.68840752555988E-06
40206.47,1.72982742331768E-06
40206.48,1.65455205422233E-06
40206.49,1.62875945435315E-06
40206.5,1.70391399595555E-06
40206.51,1.65723234830677E-06
40206.52,1.65770479560242E-06
40206.53,1.69838465023766E-06
40206.54,1.68818258000649E-06
40206.55,1.61380096099194E-06
40206.56,1.58450582367764E-06
40206.57,1.57554820537057E-06
40206.58,1.50512367342824E-06
40206.59,1.56132127008741E-06
40206.6,1.56791425891287E-06
40206.61,1.59094208190117E-06
40206.62,1.59328956531374E-06
40206.63,1.60004326473014E-06
40206.64,1.57372269777207E-06
40206.65,1.50153469750799E-06
40206.66,1.52233512660382E-06
40206.67,1.51526998206226E-06
40206.68,1.5732482316105E-06
40206.69,1.51228917266741E-06
40206.7,1.50968754142869E-06
40206.71,1.59289673374894E-06
40206.72,1.52156486307353E-06
40206.73,1.46175038211665E-06
40206.74,1.46203538479307E-06
40206.75,1.52240036056407E-06
40206.76,1.46113271537878E-06
40206.77,1.45344509832184E-06
40206.78,1.43593353376954E-06
40206.79,1.4042647501185E-06
40206.8,1.3857055318652E-06
40206.81,1.4245143281143E-06
40206.82,1.41966203230826E-06
40206.83,1.35931943383376E-06
40206.84,1.32878368392394E-06
40206.85,1.3255401515019E-06
40206.86,1.26844899846076E-06
40206.87,1.23960731388867E-06
40206.88,1.22183411166465E-06
40206.89,1.14940841088369E-06
40206.9,1.20877621247872E-06
40206.91,1.15231002550459E-06
40206.92,1.15246639374966E-06
40206.93,1.14478240543443E-06
40206.94,1.1236656761355E-06
40206.95,1.16026950287297E-06
40206.96,1.1587775207423E-06
40206.97,1.12865425206429E-06
40206.98,1.1629214810238E-06
40206.99,1.17614810525728E-06
40207,1.13756641919079E-06
40207.01,1.08653853260903E-06
40207.02,1.11105103453396E-06
40207.03,1.10316572171344E-06
40207.04,1.05588611389583E-06
40207.05,1.07003112915598E-06
40207.06,1.02547378625613E-06
40207.07,1.00465807581856E-06
40207.08,9.81260044649256E-07
40207.09,9.2865122626967E-07
40207.1,9.48041199405223E-07
40207.11,1.04529404446642E-06
40207.12,1.06026414874543E-06
40207.13,1.06757448828482E-06
40207.14,1.05473352905537E-06
40207.15,1.04769247879049E-06
40207.16,1.05069440244275E-06
40207.17,1.06343367540896E-06
40207.18,1.04246327968E-06
40207.19,1.03799219503103E-06
40207.2,1.0262048944676E-06
40207.21,1.03671560089228E-06
40207.22,1.05783739992217E-06
40207.23,1.08306453109223E-06
40207.24,1.06118533750678E-06
40207.25,1.03925929093738E-06
40207.26,1.05205387671664E-06
40207.27,1.03658126867528E-06
40207.28,1.02299417941172E-06
40207.29,1.02898350925234E-06
40207.3,1.03215381392745E-06
40207.31,1.06251407541364E-06
40207.32,1.01872387449275E-06
40207.33,1.04468418735711E-06
40207.34,1.02380669950521E-06
40207.35,1.0363151906642E-06
40207.36,9.92437776474013E-07
40207.37,9.83102445038022E-07
40207.38,9.60807380175638E-07
40207.39,1.00415928847679E-06
40207.4,9.71225414719731E-07
40207.41,9.96528953522932E-07
40207.42,9.67451231583763E-07
40207.43,9.31949050587573E-07
40207.44,9.35183888553958E-07
40207.45,9.57793195198726E-07
40207.46,9.49833301264641E-07
40207.47,9.59383095500948E-07
40207.48,9.58688019984378E-07
40207.49,9.4997006669798E-07
40207.5,9.79910708824107E-07
40207.51,9.71322055458887E-07
40207.52,9.86308389617055E-07
40207.53,9.45875794588688E-07
40207.54,9.33089645480413E-07
40207.55,9.50094540750166E-07
40207.56,9.29543632276767E-07
40207.57,8.68410065019264E-07
40207.58,8.81280290942773E-07
40207.59,8.89312247060642E-07
40207.6,8.75522447382585E-07
40207.61,8.71783464714625E-07
40207.62,8.57281513925503E-07
40207.63,8.60374590122121E-07
40207.64,8.80457177515292E-07
40207.65,8.80331273367107E-07
40207.66,8.70203085620004E-07
40207.67,8.50898696256615E-07
40207.68,8.40027112866648E-07
40207.69,8.21540282115873E-07
40207.7,8.37430094415696E-07
40207.71,8.06035442280897E-07
40207.72,7.87004465060415E-07
40207.73,7.89049352233281E-07
40207.74,7.90408874895981E-07
40207.75,7.89608010941285E-07
40207.76,7.73949281392262E-07
40207.77,7.72160217955651E-07
40207.78,7.36093119978584E-07
40207.79,7.00889345586695E-07
40207.8,6.72869232643869E-07
40207.81,6.77321656243573E-07
40207.82,7.02697705034862E-07
40207.83,6.94754887662959E-07
40207.84,6.84740416830737E-07
40207.85,6.80248396925723E-07
40207.86,7.16612689215467E-07
40207.87,7.20731408840556E-07
40207.88,7.22406929275213E-07
40207.89,7.10776523910731E-07
40207.9,7.20687413309976E-07
40207.91,7.46791968438051E-07
40207.92,7.49309197398424E-07
40207.93,7.31153813782317E-07
40207.94,7.57345213043161E-07
40207.95,7.54866411053505E-07
40207.96,7.91021521984737E-07
40207.97,7.6477459839554E-07
40207.98,7.59171756477545E-07
40207.99,7.62459708982929E-07
40208,7.2389494037084E-07
40208.01,7.24813034646045E-07
40208.02,7.36110221997463E-07
40208.03,7.31888339604274E-07
40208.04,7.3930683344213E-07
40208.05,7.41014640804798E-07
40208.06,7.21807159959141E-07
40208.07,7.34986829529321E-07
40208.08,7.1784060334315E-07
40208.09,7.10427423814445E-07
40208.1,6.94849920015233E-07
40208.11,7.06588758611724E-07
40208.12,6.96210280420468E-07
40208.13,6.86224969378275E-07
40208.14,6.46151790402407E-07
40208.15,6.42076211734821E-07
40208.16,6.61030911131442E-07
40208.17,6.24099512449522E-07
40208.18,6.32003816570979E-07
40208.19,6.32409172885451E-07
40208.2,6.03732447595002E-07
40208.21,5.98802556400638E-07
40208.22,6.16938803454753E-07
40208.23,6.18204497914508E-07
40208.24,6.25550255329027E-07
40208.25,6.46025111991288E-07
40208.26,6.40432857748218E-07
40208.27,6.5626951835628E-07
40208.28,6.33708553232263E-07
40208.29,6.19253926409098E-07
40208.3,6.45553336851036E-07
40208.31,6.70091446553571E-07
40208.32,1.68445197377025E-05
40208.33,4.71437746743801E-05
40208.34,7.77447028190417E-05
40208.35,0.000106106929365192
40208.36,0.000143988492232461
40208.37,0.00016947024303879
40208.38,0.000193593221583404
40208.39,0.00022032567038611
40208.4,0.00025281621594688
40208.41,0.000986731531782838
40208.42,0.00209358325282943
40208.43,0.00357467702185541
40208.44,0.005037595665141
40208.45,0.00533732006105314
40208.46,0.00533981566544322
40208.47,0.00555599544835757
40208.48,0.00542108773352395
40208.49,0.00564237259245565
40208.5,0.00580140815369415
40208.51,0.00589685725687843
40208.52,0.00581637395536683
40208.53,0.00597269440697427
40208.54,0.00519181609479098
40208.55,0.00480591504890787
40208.56,0.00388321948016263
40208.57,0.00338844464929742
40208.58,0.00304528203616891
40208.59,0.00282253808681304
40208.6,0.00267086825832184
40208.61,0.00243184528478512
40208.62,0.00208021478159368
40208.63,0.00168281934837865
40208.64,0.00135832956351416
40208.65,0.00119280123290014
40208.66,0.00126675970464267
40208.67,0.00146967915684697
40208.68,0.001733232081434
40208.69,0.00197657347643312
40208.7,0.00203747260181424
40208.71,0.00182347635499827
40208.72,0.00136188248568666
40208.73,0.00052851454233233
40208.74,0.000512567715879707
40208.75,0.000487298580803946
40208.76,0.000479844009269276
40208.77,0.000452214896363639
40208.78,0.000424187555657324
40208.79,0.000412946821242969
40208.8,0.000408443741258523
40208.81,0.000402594408858484
40208.82,0.000395076047122798
40208.83,0.000370627756135188
40208.84,0.000336075968532993
40208.85,0.000312781777739497
40208.86,0.000303120000693142
40208.87,0.000260603663322843
40208.88,0.000248872392618807
40208.89,0.000229853605691983
40208.9,0.000216601248248049
40208.91,0.000199791855692604
40208.92,0.000184408706121615
40208.93,0.000167098046332008
40208.94,0.000158480402011177
40208.95,0.000147735114417996
40208.96,0.000140644355026545
40208.97,0.000128916077398293
40208.98,0.000127185280603804
40208.99,0.000123280380932591
40209,0.000113221350406798
40209.01,0.000111003578792022
40209.02,0.000106228041874951
40209.03,0.000100273574728164
40209.04,9.71099656304255E-05
40209.05,0.0000959328391926001
40209.06,9.63080382833697E-05
40209.07,9.31645487676659E-05
40209.08,9.22274359273676E-05
40209.09,9.06955181607101E-05
40209.1,8.97971265745034E-05
40209.11,0.0000895455299956
40209.12,8.36065088824376E-05
40209.13,8.02341048253488E-05
40209.14,8.11015615007106E-05
40209.15,7.56595023831331E-05
40209.16,7.16141619051185E-05
40209.17,7.30783691196997E-05
40209.18,6.86414733258213E-05
40209.19,6.65581601510354E-05
40209.2,6.50586865738625E-05
40209.21,6.33205343252469E-05
40209.22,6.37496866578548E-05
40209.23,6.39879400486708E-05
40209.24,6.14561434388325E-05
40209.25,6.31713223954447E-05
40209.26,6.03799196904978E-05
40209.27,5.83490886256178E-05
40209.28,5.68754756310581E-05
40209.29,5.59624675490499E-05
40209.3,5.30925179550889E-05
40209.31,5.23194754919831E-05
40209.32,4.81735020247396E-05
40209.33,4.65767461849367E-05
40209.34,4.4534762752759E-05
40209.35,4.29148313507704E-05
40209.36,4.2258063547843E-05
40209.37,4.19713630548621E-05
40209.38,4.0545350534545E-05
40209.39,4.00251156714476E-05
40209.4,3.78714279325778E-05
40209.41,3.70070684498694E-05
40209.42,3.74847569047759E-05
40209.43,3.62671176094735E-05
40209.44,3.54678208122126E-05
40209.45,3.49594119088497E-05
40209.46,3.52395063676613E-05
40209.47,3.50535550932494E-05
40209.48,3.43349191904302E-05
40209.49,3.28672631724057E-05
40209.5,3.26312500871555E-05
40209.51,2.98385728302509E-05
40209.52,2.99463754837118E-05
40209.53,2.90854104556643E-05
40209.54,2.93589906447661E-05
40209.55,2.90390102776169E-05
40209.56,2.98435270325528E-05
40209.57,2.89989966388037E-05
40209.58,2.71781634022457E-05
40209.59,2.69533990325287E-05
40209.6,2.63478985886845E-05
40209.61,2.60379594624733E-05
40209.62,2.66418477683555E-05
40209.63,2.57069060663725E-05
40209.64,2.59117317969761E-05
40209.65,2.62788184079364E-05
40209.66,2.6822337545807E-05
40209.67,2.51477867274027E-05
40209.68,2.50483662014263E-05
40209.69,2.43744385284387E-05
40209.7,2.40301473623843E-05
40209.71,2.33182977698444E-05
40209.72,2.29448492164433E-05
40209.73,2.33725262974349E-05
40209.74,2.4285856045272E-05
40209.75,2.44934944265144E-05
40209.76,2.34181649322292E-05
40209.77,2.39815072315822E-05
40209.78,2.29169625458085E-05
40209.79,2.24448868303988E-05
40209.8,2.29304113541732E-05
40209.81,2.23634277350392E-05
40209.82,2.26114317455106E-05
40209.83,2.22379730814815E-05
40209.84,2.13518586442552E-05
40209.85,2.1302638214371E-05
40209.86,2.08161089047824E-05
40209.87,2.16628492536393E-05
40209.88,2.25462939360928E-05
40209.89,2.32462461321514E-05
40209.9,2.22991726495528E-05
40209.91,2.31858391302374E-05
40209.92,2.30417175918417E-05
40209.93,2.30145463676803E-05
40209.94,2.27827064859529E-05
40209.95,2.21187273177945E-05
40209.96,2.19217220649373E-05
40209.97,2.21754761706892E-05
40209.98,2.28249304376379E-05
40209.99,2.28388073229482E-05
40210,2.24996394661365E-05
40210.01,2.18729113036514E-05
40210.02,2.13720038662821E-05
40210.03,2.20288000172862E-05
40210.04,2.20966812674934E-05
40210.05,2.18775510060152E-05
40210.06,2.05777430248342E-05
40210.07,1.93277661228066E-05
40210.08,1.94450012579836E-05
40210.09,1.95246851389123E-05
40210.1,1.98700266561443E-05
40210.11,1.97217600906583E-05
40210.12,1.91217701840512E-05
40210.13,1.80264685561582E-05
40210.14,1.73994229592677E-05
40210.15,1.6180163470659E-05
40210.16,1.6201396676186E-05
40210.17,1.62937633268299E-05
40210.18,1.67865075113385E-05
40210.19,1.58167330650743E-05
40210.2,1.51007982166799E-05
40210.21,1.52620523067328E-05
40210.22,1.52917651558876E-05
40210.23,1.4364073809216E-05
40210.24,1.40090083285619E-05
40210.25,1.39803255615317E-05
40210.26,1.37698289306389E-05
40210.27,1.38513801647474E-05
40210.28,1.37948612802068E-05
40210.29,1.35131911724323E-05
40210.3,1.35896619261281E-05
40210.31,1.34862671794949E-05
40210.32,1.38454924904381E-05
40210.33,1.32119243548331E-05
40210.34,1.30536103500609E-05
40210.35,1.2740409494645E-05
40210.36,1.25906975283885E-05
40210.37,1.26671405039824E-05
40210.38,1.28202601469886E-05
40210.39,1.20069497104505E-05
40210.4,1.23481667090435E-05
40210.41,1.24763048277948E-05
40210.42,1.25908620641159E-05
40210.43,1.2539593925876E-05
40210.44,1.27913967854058E-05
40210.45,1.28425783420395E-05
40210.46,1.21262730549248E-05
40210.47,1.18342118974362E-05
40210.48,1.16875256370886E-05
40210.49,1.15086483053343E-05
40210.5,1.13082418485303E-05
40210.51,1.14434180195834E-05
40210.52,1.1032319603953E-05
40210.53,1.07554344730046E-05
40210.54,1.04214114237757E-05
40210.55,1.03945683580378E-05
40210.56,1.05207705044984E-05
40210.57,1.02532483925325E-05
40210.58,1.03639053784849E-05
40210.59,1.02021054875802E-05
40210.6,1.06032949235619E-05
40210.61,9.94745497625013E-06
40210.62,9.94533762935726E-06
40210.63,1.02649712552056E-05
40210.64,1.01461417685466E-05
40210.65,9.82815657451238E-06
40210.66,9.59253573407322E-06
40210.67,9.74491912422056E-06
40210.68,9.59538222885614E-06
40210.69,9.88023229700488E-06
40210.7,9.88019150335512E-06
40210.71,9.71324187653528E-06
40210.72,9.58419810909153E-06
40210.73,9.70154575511388E-06
40210.74,9.96151662397723E-06
40210.75,9.71349409518707E-06
40210.76,9.38042772994269E-06
40210.77,9.07210202851775E-06
40210.78,9.19232269544838E-06
