t, Obs_Soil Moisture_expression
40448.38000,0.362028
40448.39000,0.361996
40448.40000,0.361964
40448.41000,0.361877
40448.42000,0.361968
40448.43000,0.362238
40448.44000,0.362643
40448.45000,0.363048
40448.46000,0.363414
40448.47000,0.363729
40448.48000,0.364691
40448.49000,0.3647
40448.50000,0.36471
40448.51000,0.36472
40448.52000,0.36473
40448.53000,0.36474
40448.54000,0.364642
40448.55000,0.364422
40448.56000,0.364113
40448.57000,0.362471
40448.58000,0.362476
40448.59000,0.362481
40448.60000,0.362486
40448.61000,0.362491
40448.62000,0.362497
40448.63000,0.362502
40448.64000,0.362507
40448.65000,0.362512
40448.66000,0.362518
40448.67000,0.362523
40448.68000,0.362528
40448.69000,0.362533
40448.70000,0.362538
40448.71000,0.362544
40448.72000,0.362549
40448.73000,0.362554
40448.74000,0.362668
40448.75000,0.362872
40448.76000,0.363205
40448.77000,0.363683
40448.78000,0.364054
40448.79000,0.364245
40448.80000,0.364261
40448.81000,0.364133
40448.82000,0.364121
40448.83000,0.364372
40448.84000,0.364933
40448.85000,0.365796
40448.86000,0.366642
40448.87000,0.367214
40448.88000,0.367521
40448.89000,0.367616
40448.90000,0.367553
40448.91000,0.367373
40448.92000,0.367109
40448.93000,0.366781
40448.94000,0.365398
40448.95000,0.365363
40448.96000,0.365327
40448.97000,0.365292
40448.98000,0.365257
40448.99000,0.365222
40449.00000,0.365187
40449.01000,0.365152
40449.02000,0.365117
40449.03000,0.365081
40449.04000,0.365046
40449.05000,0.365031
40449.06000,0.365016
40449.07000,0.365001
40449.08000,0.364986
40449.09000,0.364971
40449.10000,0.364956
40449.11000,0.364941
40449.12000,0.364926
40449.13000,0.364911
40449.14000,0.364896
40449.15000,0.364881
40449.16000,0.364866
40449.17000,0.36485
40449.18000,0.364822
40449.19000,0.364787
40449.20000,0.364753
40449.21000,0.364718
40449.22000,0.364683
40449.23000,0.364648
40449.24000,0.364614
40449.25000,0.364579
40449.26000,0.364544
40449.27000,0.364509
40449.28000,0.364474
40449.29000,0.36444
40449.30000,0.364405
40449.31000,0.36437
40449.32000,0.364335
40449.33000,0.364301
40449.34000,0.364266
40449.35000,0.364231
40449.36000,0.364185
40449.37000,0.364137
40449.38000,0.364089
40449.39000,0.364042
40449.40000,0.363994
40449.41000,0.363946
40449.42000,0.363899
40449.43000,0.363851
40449.44000,0.363803
40449.45000,0.363756
40449.46000,0.363708
40449.47000,0.36366
40449.48000,0.363612
40449.49000,0.363565
40449.50000,0.363517
40449.51000,0.363469
40449.52000,0.363422
40449.53000,0.36338
40449.54000,0.363383
40449.55000,0.363386
40449.56000,0.36339
40449.57000,0.363393
40449.58000,0.363396
40449.59000,0.3634
40449.60000,0.363403
40449.61000,0.363407
40449.62000,0.36341
40449.63000,0.363413
40449.64000,0.363417
40449.65000,0.36342
40449.66000,0.363423
40449.67000,0.363427
40449.68000,0.36343
40449.69000,0.363433
40449.70000,0.363437
40449.71000,0.363437
40449.72000,0.363431
40449.73000,0.363424
40449.74000,0.363418
40449.75000,0.363412
40449.76000,0.363405
40449.77000,0.363399
40449.78000,0.363393
40449.79000,0.363386
40449.80000,0.36338
40449.81000,0.363374
40449.82000,0.363368
40449.83000,0.363361
40449.84000,0.363355
40449.85000,0.363349
40449.86000,0.363342
40449.87000,0.363336
40449.88000,0.36333
40449.89000,0.363321
40449.90000,0.363309
40449.91000,0.363298
40449.92000,0.363287
40449.93000,0.363276
40449.94000,0.363264
40449.95000,0.363253
40449.96000,0.363242
40449.97000,0.363231
40449.98000,0.363219
40449.99000,0.363208
40450.00000,0.363197
40450.01000,0.363186
40450.02000,0.363174
40450.03000,0.363163
40450.04000,0.363152
40450.05000,0.363141
40450.06000,0.363129
40450.07000,0.363118
40450.08000,0.363107
40450.09000,0.363096
40450.10000,0.363085
40450.11000,0.363073
40450.12000,0.363062
40450.13000,0.363049
40450.14000,0.363036
40450.15000,0.363022
40450.16000,0.363009
40450.17000,0.362995
40450.18000,0.362982
40450.19000,0.362969
40450.20000,0.362955
40450.21000,0.362942
40450.22000,0.362928
40450.23000,0.362915
40450.24000,0.362902
40450.25000,0.362888
40450.26000,0.362875
40450.27000,0.362862
40450.28000,0.362848
40450.29000,0.362835
40450.30000,0.362821
40450.31000,0.362808
40450.32000,0.362795
40450.33000,0.362781
40450.34000,0.362768
40450.35000,0.362754
40450.36000,0.362741
40450.37000,0.362728
40450.38000,0.362714
40450.39000,0.362701
40450.40000,0.362688
40450.41000,0.362674
40450.42000,0.362661
40450.43000,0.362647
40450.44000,0.362632
40450.45000,0.362612
40450.46000,0.362591
40450.47000,0.362571
40450.48000,0.36255
40450.49000,0.362585
40450.50000,0.362917
40450.51000,0.363632
40450.52000,0.364703
40450.53000,0.365606
40450.54000,0.366205
40450.55000,0.366521
40450.56000,0.366611
40450.57000,0.366639
40450.58000,0.366677
40450.59000,0.366739
40450.60000,0.366825
40450.61000,0.366852
40450.62000,0.366763
40450.63000,0.36657
40450.64000,0.366297
40450.65000,0.365002
40450.66000,0.364989
40450.67000,0.364977
40450.68000,0.364965
40450.69000,0.364953
40450.70000,0.36494
40450.71000,0.364928
40450.72000,0.364916
40450.73000,0.364904
40450.74000,0.364891
40450.75000,0.364879
40450.76000,0.364884
40450.77000,0.364888
40450.78000,0.364893
40450.79000,0.364897
40450.80000,0.364902
40450.81000,0.364906
40450.82000,0.364911
40450.83000,0.364915
40450.84000,0.36492
40450.85000,0.364924
40450.86000,0.364929
40450.87000,0.365182
40450.88000,0.365747
40450.89000,0.366641
40450.90000,0.368784
40450.91000,0.373464
40450.92000,0.379257
40450.93000,0.384447
40450.94000,0.387294
40450.95000,0.387909
40450.96000,0.387513
40450.97000,0.386563
40450.98000,0.385249
40450.99000,0.384063
40451.00000,0.382993
40451.01000,0.381967
40451.02000,0.380931
40451.03000,0.381639
40451.04000,0.383492
40451.05000,0.385616
40451.06000,0.387563
40451.07000,0.389883
40451.08000,0.392118
40451.09000,0.393963
40451.10000,0.395433
40451.11000,0.396138
40451.12000,0.396179
40451.13000,0.395829
40451.14000,0.395153
40451.15000,0.394404
40451.16000,0.394042
40451.17000,0.394019
40451.18000,0.39421
40451.19000,0.394365
40451.20000,0.393992
40451.21000,0.393166
40451.22000,0.391866
40451.23000,0.390008
40451.24000,0.388245
40451.25000,0.386709
40451.26000,0.385388
40451.27000,0.384185
40451.28000,0.38407
40451.29000,0.384733
40451.30000,0.385719
40451.31000,0.386765
40451.32000,0.387213
40451.33000,0.387135
40451.34000,0.386761
40451.35000,0.386221
40451.36000,0.387823
40451.37000,0.391121
40451.38000,0.393965
40451.39000,0.396038
40451.40000,0.397055
40451.41000,0.397041
40451.42000,0.396405
40451.43000,0.39508
40451.44000,0.392863
40451.45000,0.390058
40451.46000,0.38665
40451.47000,0.382839
40451.48000,0.374494
40451.49000,0.374279
40451.50000,0.374063
40451.51000,0.373848
40451.52000,0.373633
40451.53000,0.373418
40451.54000,0.372607
40451.55000,0.371854
40451.56000,0.371089
40451.57000,0.368992
40451.58000,0.368992
40451.59000,0.368993
40451.60000,0.368993
40451.61000,0.368994
40451.62000,0.368995
40451.63000,0.368995
40451.64000,0.368996
40451.65000,0.368996
40451.66000,0.368997
40451.67000,0.368997
40451.68000,0.368998
40451.69000,0.368999
40451.70000,0.369077
40451.71000,0.369264
40451.72000,0.369583
40451.73000,0.370105
40451.74000,0.372099
40451.75000,0.375416
40451.76000,0.379098
40451.77000,0.382351
40451.78000,0.385852
40451.79000,0.388848
40451.80000,0.39116
40451.81000,0.392945
40451.82000,0.394796
40451.83000,0.396456
40451.84000,0.397754
40451.85000,0.398689
40451.86000,0.39897
40451.87000,0.398959
40451.88000,0.398736
40451.89000,0.398078
40451.90000,0.397177
40451.91000,0.396392
40451.92000,0.395789
40451.93000,0.395377
40451.94000,0.394989
40451.95000,0.394112
40451.96000,0.392641
40451.97000,0.390286
40451.98000,0.386546
40451.99000,0.382694
40452.00000,0.379494
40452.01000,0.376853
40452.02000,0.374465
40452.03000,0.369844
40452.04000,0.369831
40452.05000,0.369818
40452.06000,0.369804
40452.07000,0.369791
40452.08000,0.369778
40452.09000,0.369765
40452.10000,0.369752
40452.11000,0.369739
40452.12000,0.369725
40452.13000,0.369712
40452.14000,0.369699
40452.15000,0.369686
40452.16000,0.369918
40452.17000,0.3706
40452.18000,0.371675
40452.19000,0.372788
40452.20000,0.373196
40452.21000,0.373006
40452.22000,0.372405
40452.23000,0.3694
40452.24000,0.369327
40452.25000,0.369254
40452.26000,0.369181
40452.27000,0.369109
40452.28000,0.369036
40452.29000,0.368963
40452.30000,0.368891
40452.31000,0.368818
40452.32000,0.368745
40452.33000,0.368672
40452.34000,0.368606
40452.35000,0.368541
40452.36000,0.368475
40452.37000,0.368409
40452.38000,0.368343
40452.39000,0.368277
40452.40000,0.368211
40452.41000,0.368145
40452.42000,0.368079
40452.43000,0.368013
40452.44000,0.367947
40452.45000,0.367882
40452.46000,0.367816
40452.47000,0.367776
40452.48000,0.36775
40452.49000,0.367724
40452.50000,0.367698
40452.51000,0.367672
40452.52000,0.367646
40452.53000,0.36762
40452.54000,0.367594
40452.55000,0.367568
40452.56000,0.367542
40452.57000,0.367515
40452.58000,0.367489
40452.59000,0.367463
40452.60000,0.367437
40452.61000,0.367411
40452.62000,0.367385
40452.63000,0.367359
40452.64000,0.367333
40452.65000,0.367327
40452.66000,0.367324
40452.67000,0.367321
40452.68000,0.367318
40452.69000,0.367315
40452.70000,0.367312
40452.71000,0.367309
40452.72000,0.367306
40452.73000,0.367303
40452.74000,0.3673
40452.75000,0.367297
40452.76000,0.367294
40452.77000,0.367291
40452.78000,0.367288
40452.79000,0.367285
40452.80000,0.367281
40452.81000,0.367278
40452.82000,0.367275
40452.83000,0.367272
40452.84000,0.367269
40452.85000,0.367266
40452.86000,0.367263
40452.87000,0.36726
40452.88000,0.367255
40452.89000,0.367244
40452.90000,0.367232
40452.91000,0.367221
40452.92000,0.367209
40452.93000,0.367198
40452.94000,0.367186
40452.95000,0.367175
40452.96000,0.367163
40452.97000,0.367152
40452.98000,0.36714
40452.99000,0.367129
40453.00000,0.367117
40453.01000,0.367106
40453.02000,0.367094
40453.03000,0.367083
40453.04000,0.367071
40453.05000,0.36706
40453.06000,0.367048
40453.07000,0.367036
40453.08000,0.367025
40453.09000,0.367013
40453.10000,0.367002
40453.11000,0.36699
40453.12000,0.366979
40453.13000,0.366967
40453.14000,0.366956
40453.15000,0.366944
40453.16000,0.366933
40453.17000,0.366921
40453.18000,0.36691
40453.19000,0.366898
40453.20000,0.36687
40453.21000,0.366831
40453.22000,0.366792
40453.23000,0.366752
40453.24000,0.366713
40453.25000,0.366673
40453.26000,0.366634
40453.27000,0.366594
40453.28000,0.366555
40453.29000,0.366516
40453.30000,0.366476
40453.31000,0.366437
40453.32000,0.366397
40453.33000,0.366358
40453.34000,0.366319
40453.35000,0.366279
40453.36000,0.36624
40453.37000,0.3662
40453.38000,0.366161
40453.39000,0.366121
40453.40000,0.366082
40453.41000,0.366043
40453.42000,0.366003
40453.43000,0.365964
40453.44000,0.365924
40453.45000,0.365885
40453.46000,0.365845
40453.47000,0.365806
40453.48000,0.365767
40453.49000,0.365727
40453.50000,0.365688
40453.51000,0.365648
40453.52000,0.365609
40453.53000,0.36557
40453.54000,0.36553
40453.55000,0.365491
40453.56000,0.365451
40453.57000,0.365412
40453.58000,0.365372
40453.59000,0.365333
40453.60000,0.365294
40453.61000,0.365254
40453.62000,0.365231
40453.63000,0.365227
40453.64000,0.365224
40453.65000,0.36522
40453.66000,0.365217
40453.67000,0.365214
40453.68000,0.36521
40453.69000,0.365207
40453.70000,0.365203
40453.71000,0.3652
40453.72000,0.365196
40453.73000,0.365193
40453.74000,0.36519
40453.75000,0.365186
40453.76000,0.365183
40453.77000,0.365179
40453.78000,0.365176
40453.79000,0.365173
40453.80000,0.365169
40453.81000,0.365166
40453.82000,0.365162
40453.83000,0.365159
40453.84000,0.365156
40453.85000,0.365152
40453.86000,0.365149
40453.87000,0.365145
40453.88000,0.365142
40453.89000,0.365139
40453.90000,0.365135
40453.91000,0.365132
40453.92000,0.365128
40453.93000,0.365125
40453.94000,0.365122
40453.95000,0.365118
40453.96000,0.365115
40453.97000,0.365111
40453.98000,0.365108
40453.99000,0.365104
40454.00000,0.365101
40454.01000,0.365098
40454.02000,0.365094
40454.03000,0.365091
40454.04000,0.365087
40454.05000,0.365084
40454.06000,0.365081
40454.07000,0.365077
40454.08000,0.365074
40454.09000,0.36507
40454.10000,0.365067
40454.11000,0.365064
40454.12000,0.365058
40454.13000,0.36505
40454.14000,0.365041
40454.15000,0.365033
40454.16000,0.365024
40454.17000,0.365016
40454.18000,0.365008
40454.19000,0.364999
40454.20000,0.364991
40454.21000,0.364983
40454.22000,0.364974
40454.23000,0.364966
40454.24000,0.364957
40454.25000,0.364949
40454.26000,0.364941
40454.27000,0.364932
40454.28000,0.364924
40454.29000,0.364915
40454.30000,0.364907
40454.31000,0.364899
40454.32000,0.36489
40454.33000,0.364882
40454.34000,0.364874
40454.35000,0.364865
40454.36000,0.364857
40454.37000,0.364848
40454.38000,0.36484
40454.39000,0.364832
40454.40000,0.364823
40454.41000,0.364815
40454.42000,0.364806
40454.43000,0.364798
40454.44000,0.36479
40454.45000,0.364781
40454.46000,0.364773
40454.47000,0.364765
40454.48000,0.364756
40454.49000,0.364748
40454.50000,0.364739
40454.51000,0.364731
40454.52000,0.364723
40454.53000,0.364714
40454.54000,0.364706
40454.55000,0.364697
40454.56000,0.364689
40454.57000,0.364681
40454.58000,0.364672
40454.59000,0.364664
40454.60000,0.364656
40454.61000,0.364647
40454.62000,0.364648
40454.63000,0.36466
40454.64000,0.364671
40454.65000,0.364683
40454.66000,0.364695
40454.67000,0.364707
40454.68000,0.364719
40454.69000,0.36473
40454.70000,0.365483
40454.71000,0.367363
40454.72000,0.370193
40454.73000,0.373394
40454.74000,0.375865
40454.75000,0.377728
40454.76000,0.379221
40454.77000,0.380033
40454.78000,0.380641
40454.79000,0.381185
40454.80000,0.381701
40454.81000,0.382196
40454.82000,0.381882
40454.83000,0.380745
40454.84000,0.379036
40454.85000,0.37691
40454.86000,0.375699
40454.87000,0.376189
40454.88000,0.377894
40454.89000,0.380136
40454.90000,0.381708
40454.91000,0.381868
40454.92000,0.38119
40454.93000,0.380027
40454.94000,0.378697
40454.95000,0.377725
40454.96000,0.377013
40454.97000,0.376453
40454.98000,0.376007
40454.99000,0.375995
40455.00000,0.376302
40455.01000,0.376802
40455.02000,0.377402
40455.03000,0.377688
40455.04000,0.377709
40455.05000,0.377567
40455.06000,0.377332
40455.07000,0.376749
40455.08000,0.375814
40455.09000,0.374629
40455.10000,0.373278
40455.11000,0.372491
40455.12000,0.372756
40455.13000,0.373953
40455.14000,0.375761
40455.15000,0.377289
40455.16000,0.377815
40455.17000,0.377665
40455.18000,0.377117
40455.19000,0.37643
40455.20000,0.375961
40455.21000,0.375672
40455.22000,0.375501
40455.23000,0.375321
40455.24000,0.375363
40455.25000,0.375406
40455.26000,0.375449
40455.27000,0.375492
40455.28000,0.375535
40455.29000,0.37597
40455.30000,0.376543
40455.31000,0.377182
40455.32000,0.377841
40455.33000,0.378495
40455.34000,0.379129
40455.35000,0.379739
40455.36000,0.379835
40455.37000,0.379236
40455.38000,0.378184
40455.39000,0.376832
40455.40000,0.375424
40455.41000,0.374194
40455.42000,0.373092
40455.43000,0.372066
40455.44000,0.367297
40455.45000,0.367295
40455.46000,0.367293
40455.47000,0.367291
40455.48000,0.367289
40455.49000,0.367288
40455.50000,0.367286
40455.51000,0.367284
40455.52000,0.367282
40455.53000,0.36728
40455.54000,0.367278
40455.55000,0.367277
40455.56000,0.367275
40455.57000,0.367273
40455.58000,0.367271
40455.59000,0.367269
40455.60000,0.367268
40455.61000,0.367266
40455.62000,0.367264
40455.63000,0.367262
40455.64000,0.36726
40455.65000,0.367259
40455.66000,0.367257
40455.67000,0.367255
40455.68000,0.367253
40455.69000,0.367251
40455.70000,0.367249
40455.71000,0.367248
40455.72000,0.367246
40455.73000,0.367244
40455.74000,0.367242
40455.75000,0.36724
40455.76000,0.367239
40455.77000,0.367237
40455.78000,0.367235
40455.79000,0.367233
40455.80000,0.367231
40455.81000,0.36723
40455.82000,0.367228
40455.83000,0.367226
40455.84000,0.367224
40455.85000,0.367222
40455.86000,0.36722
40455.87000,0.367219
40455.88000,0.367217
40455.89000,0.367215
40455.90000,0.367213
40455.91000,0.367211
40455.92000,0.36721
40455.93000,0.367208
40455.94000,0.367206
40455.95000,0.367181
40455.96000,0.367155
40455.97000,0.36713
40455.98000,0.367105
40455.99000,0.367079
40456.00000,0.367054
40456.01000,0.367029
40456.02000,0.367003
40456.03000,0.366978
40456.04000,0.366953
40456.05000,0.366927
40456.06000,0.366902
40456.07000,0.366877
40456.08000,0.366852
40456.09000,0.366826
40456.10000,0.366801
40456.11000,0.366776
40456.12000,0.36675
40456.13000,0.366725
40456.14000,0.3667
40456.15000,0.366674
40456.16000,0.366649
40456.17000,0.366624
40456.18000,0.366598
40456.19000,0.366573
40456.20000,0.366548
40456.21000,0.366522
40456.22000,0.366497
40456.23000,0.366472
40456.24000,0.366446
40456.25000,0.366421
40456.26000,0.366396
40456.27000,0.36637
40456.28000,0.366345
40456.29000,0.36632
40456.30000,0.366295
40456.31000,0.366269
40456.32000,0.366253
40456.33000,0.366247
40456.34000,0.36624
40456.35000,0.366233
40456.36000,0.366227
40456.37000,0.36622
40456.38000,0.366213
40456.39000,0.366207
40456.40000,0.3662
40456.41000,0.366194
40456.42000,0.366187
40456.43000,0.36618
40456.44000,0.366174
40456.45000,0.366167
40456.46000,0.36616
40456.47000,0.366154
40456.48000,0.366147
40456.49000,0.36614
40456.50000,0.366134
40456.51000,0.366127
40456.52000,0.366121
40456.53000,0.366114
40456.54000,0.366107
40456.55000,0.366101
40456.56000,0.366094
40456.57000,0.366087
40456.58000,0.366081
40456.59000,0.366074
40456.60000,0.366067
40456.61000,0.366061
40456.62000,0.366054
40456.63000,0.366047
40456.64000,0.366041
40456.65000,0.366034
40456.66000,0.366028
40456.67000,0.366021
40456.68000,0.366014
40456.69000,0.366008
40456.70000,0.366001
40456.71000,0.365994
40456.72000,0.365988
40456.73000,0.365981
40456.74000,0.365974
40456.75000,0.365968
40456.76000,0.365961
40456.77000,0.365955
40456.78000,0.365948
40456.79000,0.365941
40456.80000,0.365935
40456.81000,0.365928
40456.82000,0.365915
40456.83000,0.365897
40456.84000,0.365878
40456.85000,0.365859
40456.86000,0.365841
40456.87000,0.365822
40456.88000,0.365803
40456.89000,0.365784
40456.90000,0.365766
40456.91000,0.365747
40456.92000,0.365728
40456.93000,0.36571
40456.94000,0.365691
40456.95000,0.365672
40456.96000,0.365654
40456.97000,0.365635
40456.98000,0.365616
40456.99000,0.365598
40457.00000,0.365579
40457.01000,0.36556
40457.02000,0.365541
40457.03000,0.365523
40457.04000,0.365504
40457.05000,0.365485
40457.06000,0.365467
40457.07000,0.365448
40457.08000,0.365429
40457.09000,0.365411
40457.10000,0.365392
40457.11000,0.365373
40457.12000,0.365355
40457.13000,0.365336
40457.14000,0.365317
40457.15000,0.365298
40457.16000,0.36528
40457.17000,0.365261
40457.18000,0.365242
40457.19000,0.365224
40457.20000,0.365205
40457.21000,0.365186
