t, Obs_Pond water depth (m)_expression
40249.98000,0.000350397
40249.99000,0.00102486
40250.00000,0.00219326
40250.01000,0.00379086
40250.02000,0.00573091
40250.03000,0.00711033
40250.04000,0.00815958
40250.05000,0.00901103
40250.06000,0.00974197
40250.07000,0.00941566
40250.08000,0.00838753
40250.09000,0.0071179
40250.10000,0.00579117
40250.11000,0.00557266
40250.12000,0.00653163
40250.13000,0.00805402
40250.14000,0.00996407
40250.15000,0.0111422
40250.16000,0.0106603
40250.17000,0.00956156
40250.18000,0.00822362
40250.19000,0.00720421
40250.20000,0.00738919
40250.21000,0.00800439
40250.22000,0.00884697
40250.23000,0.00969132
40250.24000,0.00906868
40250.25000,0.00794668
40250.26000,0.00666545
40250.27000,0.00534195
40250.28000,0.0047682
40250.29000,0.00448117
40250.30000,0.00432446
40250.31000,0.00423534
40250.32000,0.00494526
40250.33000,0.00630003
40250.34000,0.0080585
40250.35000,0.0101217
40250.36000,0.0105957
40250.37000,0.00923398
40250.38000,0.00726604
40250.39000,0.00517419
40250.40000,0.00358937
40250.41000,0.00272084
40250.42000,0.0020964
40250.43000,0.00158243
40250.44000,0.000714627
40250.45000,0.000710343
40250.46000,0.000706059
40250.47000,0.000701775
40250.48000,0.000697491
40250.49000,0.0019239
40250.50000,0.00414393
40250.51000,0.00727685
40250.52000,0.0111764
40250.53000,0.0119717
40250.54000,0.0111664
40250.55000,0.00964067
40250.56000,0.00785374
40250.57000,0.00647034
40250.58000,0.00537899
40250.59000,0.00441532
40250.60000,0.00352535
40250.61000,0.00321692
40250.62000,0.00349028
40250.63000,0.0040352
40250.64000,0.00476225
40250.65000,0.00562055
40250.66000,0.00658009
40250.67000,0.0076086
40250.68000,0.00869458
40250.69000,0.00949739
40250.70000,0.00921113
40250.71000,0.00852756
40250.72000,0.00767576
40250.73000,0.00678922
40250.74000,0.00615662
40250.75000,0.00560981
40250.76000,0.00510962
40250.77000,0.00463361
40250.78000,0.00394813
40250.79000,0.00319766
40250.80000,0.00244558
40250.81000,0.00170797
40250.82000,0.000273174
40250.83000,0.000442505
40250.84000,0.000611837
40250.85000,0.000781169
40250.86000,0.000950501
40250.87000,0.00111983
40250.88000,0.00128916
40250.89000,0.0014585
40250.90000,0.00162783
40250.91000,0.00179716
40250.92000,0.00196649
40250.93000,0.00213582
40250.94000,0.00230516
40250.95000,0.00247449
40250.96000,0.00264382
40250.97000,0.00281315
40250.98000,0.00298248
40250.99000,0.00315182
40251.00000,0.00332115
40251.01000,0.00349048
40251.02000,0.00365981
40251.03000,0.00382914
40251.04000,0.0120777
40251.05000,0.0246678
40251.06000,0.0397905
40251.07000,0.0443757
40251.08000,0.040599
40251.09000,0.0326279
40251.10000,0.0229589
40251.11000,0.015625
40251.12000,0.0112284
40251.13000,0.00807496
40251.14000,0.00551736
40251.15000,0.00384138
40251.16000,0.00315839
40251.17000,0.0027977
40251.18000,0.00258915
40251.19000,0.00241131
40251.20000,0.0021094
40251.21000,0.00176813
40251.22000,0.00141091
40251.23000,0.000335898
40251.24000,0.00032012
40251.25000,0.000304341
40251.26000,0.000288563
40251.27000,0.000272785
40251.28000,0.000257006
40251.29000,0.000241228
40251.30000,0.000225449
40251.31000,0.000209671
40251.32000,0.000193892
40251.33000,0.000178114
40251.34000,0.000173873
40251.35000,0.000169631
40251.36000,0.00016539
40251.37000,0.000161149
40251.38000,0.000156908
40251.39000,0.000152666
40251.40000,0.000148425
40251.41000,0.000144184
40251.42000,0.000139942
40251.43000,0.000135701
40251.44000,0.00013146
40251.45000,0.000127219
40251.46000,0.000122977
40251.47000,0.000119041
40251.48000,0.000115257
40251.49000,0.000111473
40251.50000,0.000107689
40251.51000,0.000103905
40251.52000,0.000100121
40251.53000,9.63371e-05
40251.54000,9.25532e-05
40251.55000,8.87692e-05
40251.56000,8.49853e-05
40251.57000,8.2511e-05
40251.58000,8.06915e-05
40251.59000,7.8872e-05
40251.60000,7.70525e-05
40251.61000,7.5233e-05
40251.62000,7.34135e-05
40251.63000,7.1594e-05
40251.64000,6.97745e-05
40251.65000,6.7955e-05
40251.66000,6.61355e-05
40251.67000,6.4316e-05
40251.68000,6.24965e-05
40251.69000,6.0677e-05
40251.70000,6.32609e-05
40251.71000,7.46516e-05
40251.72000,8.60423e-05
40251.73000,9.7433e-05
40251.74000,0.000108824
40251.75000,0.000120214
40251.76000,0.000131605
40251.77000,0.000142996
40251.78000,0.000154387
40251.79000,0.000165777
40251.80000,0.000177168
40251.81000,0.000188559
40251.82000,0.000199949
40251.83000,0.00021134
40251.84000,0.000222731
40251.85000,0.000234121
40251.86000,0.000245512
40251.87000,0.000697759
40251.88000,0.00134016
40251.89000,0.00214012
40251.90000,0.00278708
40251.91000,0.00297516
40251.92000,0.00293093
40251.93000,0.00274338
40251.94000,0.00247109
40251.95000,0.00214635
40251.96000,0.00185937
40251.97000,0.00140816
40251.98000,0.00102257
40251.99000,0.000782559
40252.00000,0.000653074
40252.01000,0.000541245
40252.02000,0.000476584
40252.03000,0.000411923
40252.04000,0.000374334
40252.05000,0.000344898
40252.06000,0.000315462
40252.07000,0.000297345
40252.08000,0.000286525
40252.09000,0.000275706
40252.10000,0.000291664
40252.11000,0.000340677
40252.12000,0.000544737
40252.13000,0.000844211
40252.14000,0.00121677
40252.15000,0.00148785
40252.16000,0.00148831
40252.17000,0.00134687
40252.18000,0.00111568
40252.19000,0.000544606
40252.20000,0.000529943
40252.21000,0.000515279
40252.22000,0.000500616
40252.23000,0.000485953
40252.24000,0.000600181
40252.25000,0.000824228
40252.26000,0.00113523
40252.27000,0.00151091
40252.28000,0.00193462
40252.29000,0.00239042
40252.30000,0.0028652
40252.31000,0.00335227
40252.32000,0.00332193
40252.33000,0.00291201
40252.34000,0.00233956
40252.35000,0.00169882
40252.36000,0.000744798
40252.37000,0.000731641
40252.38000,0.000718484
40252.39000,0.000705328
40252.40000,0.000692171
40252.41000,0.000808169
40252.42000,0.0010303
40252.43000,0.00133519
40252.44000,0.00160876
40252.45000,0.00159151
40252.46000,0.00143606
40252.47000,0.00119535
40252.48000,3.74703e-05
40252.49000,3.70094e-05
40252.50000,3.65485e-05
40252.51000,3.60875e-05
40252.52000,3.56266e-05
40252.53000,3.51657e-05
40252.54000,3.47048e-05
40252.55000,3.42439e-05
40252.56000,3.37829e-05
40252.57000,3.3322e-05
40252.58000,3.28611e-05
40252.59000,3.24002e-05
40252.60000,3.19393e-05
40252.61000,3.14784e-05
40252.62000,3.10174e-05
40252.63000,3.05565e-05
40252.64000,3.00956e-05
40252.65000,2.96347e-05
40252.66000,2.91738e-05
40252.67000,2.87128e-05
40252.68000,2.82519e-05
40252.69000,2.7791e-05
40252.70000,2.73301e-05
40252.71000,2.68692e-05
40252.72000,2.64083e-05
40252.73000,2.59473e-05
40252.74000,2.54864e-05
40252.75000,2.50255e-05
40252.76000,2.45646e-05
40252.77000,2.41037e-05
40252.78000,2.36428e-05
40252.79000,2.31818e-05
40252.80000,2.27209e-05
40252.81000,2.226e-05
40252.82000,2.17991e-05
40252.83000,2.13382e-05
40252.84000,2.08772e-05
40252.85000,2.04163e-05
40252.86000,1.99554e-05
40252.87000,1.94945e-05
40252.88000,1.90336e-05
40252.89000,1.85727e-05
40252.90000,1.81117e-05
40252.91000,1.76508e-05
40252.92000,1.71899e-05
40252.93000,1.6729e-05
40252.94000,1.62681e-05
40252.95000,1.58071e-05
40252.96000,1.53462e-05
40252.97000,1.48853e-05
40252.98000,1.44244e-05
40252.99000,1.42036e-05
40253.00000,1.39828e-05
40253.01000,1.3762e-05
40253.02000,1.35412e-05
40253.03000,1.33204e-05
40253.04000,1.30996e-05
40253.05000,1.28788e-05
40253.06000,1.2658e-05
40253.07000,1.24372e-05
40253.08000,1.22164e-05
40253.09000,1.19956e-05
40253.10000,1.17748e-05
40253.11000,1.1554e-05
40253.12000,1.13332e-05
40253.13000,1.11124e-05
40253.14000,1.08916e-05
40253.15000,1.06708e-05
40253.16000,1.045e-05
40253.17000,1.02292e-05
40253.18000,1.00084e-05
40253.19000,9.78758e-06
40253.20000,9.56678e-06
40253.21000,9.34598e-06
40253.22000,9.12518e-06
40253.23000,8.90438e-06
40253.24000,8.68358e-06
40253.25000,8.46277e-06
40253.26000,8.24197e-06
40253.27000,8.02117e-06
40253.28000,7.80037e-06
40253.29000,7.57957e-06
40253.30000,7.35877e-06
40253.31000,7.13797e-06
40253.32000,6.91717e-06
40253.33000,6.69637e-06
40253.34000,6.47557e-06
40253.35000,6.25477e-06
40253.36000,6.12456e-06
40253.37000,6.08493e-06
40253.38000,6.04531e-06
40253.39000,6.00569e-06
40253.40000,5.96607e-06
40253.41000,5.92645e-06
40253.42000,5.88682e-06
40253.43000,5.8472e-06
40253.44000,5.80758e-06
40253.45000,5.76796e-06
40253.46000,5.72834e-06
40253.47000,5.68871e-06
40253.48000,5.64909e-06
40253.49000,5.60947e-06
40253.50000,5.56985e-06
40253.51000,5.53023e-06
40253.52000,5.4906e-06
40253.53000,5.45098e-06
40253.54000,5.41136e-06
40253.55000,5.37174e-06
40253.56000,5.33212e-06
40253.57000,5.29249e-06
40253.58000,5.25287e-06
40253.59000,5.21325e-06
40253.60000,5.17363e-06
40253.61000,5.13401e-06
40253.62000,5.09438e-06
40253.63000,5.05476e-06
40253.64000,5.01514e-06
40253.65000,4.97552e-06
40253.66000,4.9359e-06
40253.67000,4.89627e-06
40253.68000,4.85665e-06
40253.69000,4.81703e-06
40253.70000,4.77741e-06
40253.71000,4.73779e-06
40253.72000,4.69816e-06
40253.73000,4.65854e-06
40253.74000,4.61892e-06
40253.75000,4.5793e-06
40253.76000,4.53968e-06
40253.77000,4.50005e-06
40253.78000,4.46043e-06
40253.79000,4.42081e-06
40253.80000,4.38119e-06
40253.81000,4.34157e-06
40253.82000,4.30194e-06
40253.83000,4.26232e-06
40253.84000,4.2227e-06
40253.85000,4.18308e-06
40253.86000,4.14814e-06
40253.87000,4.1179e-06
40253.88000,4.08765e-06
40253.89000,4.0574e-06
40253.90000,4.02715e-06
40253.91000,3.9969e-06
40253.92000,3.96666e-06
40253.93000,3.93641e-06
40253.94000,3.90616e-06
40253.95000,3.87591e-06
40253.96000,3.84567e-06
40253.97000,3.81542e-06
40253.98000,3.78517e-06
40253.99000,3.75492e-06
40254.00000,3.72468e-06
40254.01000,3.69443e-06
40254.02000,3.66418e-06
40254.03000,3.63393e-06
40254.04000,3.60369e-06
40254.05000,3.57344e-06
40254.06000,3.54319e-06
40254.07000,3.51294e-06
40254.08000,3.48269e-06
40254.09000,3.45245e-06
40254.10000,3.4222e-06
40254.11000,3.39195e-06
40254.12000,3.3617e-06
40254.13000,3.33146e-06
40254.14000,3.30121e-06
40254.15000,3.27096e-06
40254.16000,3.24071e-06
40254.17000,3.21047e-06
40254.18000,3.18022e-06
40254.19000,3.14997e-06
40254.20000,3.11972e-06
40254.21000,3.08947e-06
40254.22000,3.05923e-06
40254.23000,3.02898e-06
40254.24000,2.99873e-06
40254.25000,2.96848e-06
40254.26000,2.93824e-06
40254.27000,2.90799e-06
40254.28000,2.87774e-06
40254.29000,2.84749e-06
40254.30000,2.81725e-06
40254.31000,2.787e-06
40254.32000,2.75675e-06
40254.33000,2.7265e-06
40254.34000,2.69626e-06
40254.35000,2.66601e-06
40254.36000,2.64573e-06
40254.37000,2.63542e-06
40254.38000,2.62512e-06
40254.39000,2.61481e-06
40254.40000,2.6045e-06
40254.41000,2.5942e-06
40254.42000,2.58389e-06
40254.43000,2.57358e-06
40254.44000,2.56328e-06
40254.45000,2.55297e-06
40254.46000,2.54266e-06
40254.47000,2.53236e-06
40254.48000,2.52205e-06
40254.49000,2.51174e-06
40254.50000,2.50144e-06
40254.51000,2.49113e-06
40254.52000,2.48082e-06
40254.53000,2.47051e-06
40254.54000,2.46021e-06
40254.55000,2.4499e-06
40254.56000,2.43959e-06
40254.57000,2.42929e-06
40254.58000,2.41898e-06
40254.59000,2.40867e-06
40254.60000,2.39837e-06
40254.61000,2.38806e-06
40254.62000,2.37775e-06
40254.63000,2.36745e-06
40254.64000,2.35714e-06
40254.65000,2.34683e-06
40254.66000,2.33653e-06
40254.67000,2.32622e-06
40254.68000,2.31591e-06
40254.69000,2.30561e-06
40254.70000,2.2953e-06
40254.71000,2.28499e-06
40254.72000,2.27469e-06
40254.73000,2.26438e-06
40254.74000,2.25407e-06
40254.75000,2.24377e-06
40254.76000,2.23346e-06
40254.77000,2.22315e-06
40254.78000,2.21285e-06
40254.79000,2.20254e-06
40254.80000,2.19223e-06
40254.81000,2.18192e-06
40254.82000,2.17162e-06
40254.83000,2.16131e-06
40254.84000,2.151e-06
40254.85000,2.1407e-06
40254.86000,2.12715e-06
40254.87000,2.11038e-06
40254.88000,2.0936e-06
40254.89000,2.07682e-06
40254.90000,2.06004e-06
40254.91000,2.04326e-06
40254.92000,2.02648e-06
40254.93000,2.0097e-06
40254.94000,1.99292e-06
40254.95000,1.97614e-06
40254.96000,1.95936e-06
40254.97000,1.94259e-06
40254.98000,1.92581e-06
40254.99000,1.90903e-06
40255.00000,1.89225e-06
40255.01000,1.87547e-06
40255.02000,1.85869e-06
40255.03000,1.84191e-06
40255.04000,1.82513e-06
40255.05000,1.80835e-06
40255.06000,1.79157e-06
40255.07000,1.77479e-06
40255.08000,1.75802e-06
40255.09000,1.74124e-06
40255.10000,1.72446e-06
40255.11000,1.70768e-06
40255.12000,1.6909e-06
40255.13000,1.67412e-06
40255.14000,1.65734e-06
40255.15000,1.64056e-06
40255.16000,1.62378e-06
40255.17000,1.607e-06
40255.18000,1.59023e-06
40255.19000,1.57345e-06
40255.20000,1.55667e-06
40255.21000,1.53989e-06
40255.22000,1.52311e-06
40255.23000,1.50633e-06
40255.24000,1.48955e-06
40255.25000,1.47277e-06
40255.26000,1.45599e-06
40255.27000,1.43921e-06
40255.28000,1.42244e-06
40255.29000,1.40566e-06
40255.30000,1.38888e-06
40255.31000,1.3721e-06
40255.32000,1.35532e-06
40255.33000,1.33854e-06
40255.34000,1.32176e-06
40255.35000,1.30498e-06
40255.36000,1.29462e-06
40255.37000,1.29066e-06
40255.38000,1.28671e-06
40255.39000,1.28276e-06
40255.40000,1.27881e-06
40255.41000,1.27485e-06
40255.42000,1.2709e-06
40255.43000,1.26695e-06
40255.44000,1.263e-06
40255.45000,1.25905e-06
40255.46000,1.25509e-06
40255.47000,1.25114e-06
40255.48000,1.24719e-06
40255.49000,1.24324e-06
40255.50000,1.23928e-06
40255.51000,1.23533e-06
40255.52000,1.23138e-06
40255.53000,1.22743e-06
40255.54000,1.22347e-06
40255.55000,1.21952e-06
40255.56000,1.21557e-06
40255.57000,1.21162e-06
40255.58000,1.20767e-06
40255.59000,1.20371e-06
40255.60000,1.19976e-06
40255.61000,1.19581e-06
40255.62000,1.19186e-06
40255.63000,1.1879e-06
40255.64000,1.18395e-06
40255.65000,1.18e-06
40255.66000,1.17605e-06
40255.67000,1.17209e-06
40255.68000,1.16814e-06
40255.69000,1.16419e-06
40255.70000,1.16024e-06
40255.71000,1.15629e-06
40255.72000,1.15233e-06
40255.73000,1.14838e-06
40255.74000,1.14443e-06
40255.75000,1.14048e-06
40255.76000,1.13652e-06
40255.77000,1.13257e-06
40255.78000,1.12862e-06
40255.79000,1.12467e-06
40255.80000,1.12071e-06
40255.81000,1.11676e-06
40255.82000,1.11281e-06
40255.83000,1.10886e-06
40255.84000,1.10491e-06
40255.85000,1.10095e-06
40255.86000,1.09229e-06
40255.87000,1.07891e-06
40255.88000,1.06553e-06
40255.89000,1.05215e-06
40255.90000,1.03877e-06
40255.91000,1.0254e-06
40255.92000,1.01202e-06
40255.93000,9.9864e-07
40255.94000,9.85262e-07
40255.95000,9.71884e-07
40255.96000,9.58506e-07
40255.97000,9.45128e-07
40255.98000,9.31749e-07
40255.99000,9.18371e-07
40256.00000,9.04993e-07
40256.01000,8.91615e-07
40256.02000,8.78237e-07
40256.03000,8.64859e-07
40256.04000,8.5148e-07
40256.05000,8.38102e-07
40256.06000,8.24724e-07
40256.07000,8.11346e-07
40256.08000,7.97968e-07
40256.09000,7.84589e-07
40256.10000,7.71211e-07
40256.11000,7.57833e-07
40256.12000,7.44455e-07
40256.13000,7.31077e-07
40256.14000,7.17699e-07
40256.15000,7.0432e-07
40256.16000,6.90942e-07
40256.17000,6.77564e-07
40256.18000,6.64186e-07
40256.19000,6.50808e-07
40256.20000,6.3743e-07
40256.21000,6.24051e-07
40256.22000,6.10673e-07
40256.23000,5.97295e-07
40256.24000,5.83917e-07
40256.25000,5.70539e-07
40256.26000,5.5716e-07
40256.27000,5.43782e-07
40256.28000,5.30404e-07
40256.29000,5.17026e-07
40256.30000,5.03648e-07
40256.31000,4.9027e-07
40256.32000,4.76891e-07
40256.33000,4.63513e-07
40256.34000,4.50135e-07
40256.35000,4.36757e-07
40256.36000,4.2913e-07
40256.37000,4.27256e-07
40256.38000,4.25381e-07
40256.39000,4.23506e-07
40256.40000,4.21631e-07
40256.41000,4.19757e-07
40256.42000,4.17882e-07
40256.43000,4.16007e-07
40256.44000,4.14132e-07
40256.45000,4.12258e-07
40256.46000,4.10383e-07
40256.47000,4.08508e-07
40256.48000,4.06633e-07
40256.49000,4.04759e-07
40256.50000,4.02884e-07
40256.51000,4.01009e-07
40256.52000,3.99134e-07
40256.53000,3.9726e-07
40256.54000,3.95385e-07
40256.55000,3.9351e-07
40256.56000,3.91635e-07
40256.57000,3.89761e-07
40256.58000,3.87886e-07
40256.59000,3.86011e-07
40256.60000,3.84136e-07
40256.61000,3.82262e-07
40256.62000,3.80387e-07
40256.63000,3.78512e-07
40256.64000,3.76637e-07
40256.65000,3.74763e-07
40256.66000,3.72888e-07
40256.67000,3.71013e-07
40256.68000,3.69138e-07
40256.69000,3.67264e-07
40256.70000,3.65389e-07
40256.71000,3.63514e-07
40256.72000,3.61639e-07
40256.73000,3.59765e-07
40256.74000,3.5789e-07
40256.75000,3.56015e-07
40256.76000,3.5414e-07
40256.77000,3.52266e-07
40256.78000,3.50391e-07
40256.79000,3.48516e-07
40256.80000,3.46641e-07
40256.81000,3.44767e-07
40256.82000,3.42892e-07
40256.83000,3.41017e-07
40256.84000,3.39142e-07
40256.85000,3.37268e-07
40256.86000,3.32967e-07
40256.87000,3.2624e-07
40256.88000,3.19514e-07
40256.89000,3.12787e-07
40256.90000,3.06061e-07
40256.91000,2.99334e-07
40256.92000,2.92607e-07
40256.93000,2.85881e-07
40256.94000,2.79154e-07
40256.95000,2.72428e-07
40256.96000,2.65701e-07
40256.97000,2.58974e-07
40256.98000,2.52248e-07
40256.99000,2.45521e-07
40257.00000,2.38795e-07
40257.01000,2.32068e-07
40257.02000,2.25341e-07
40257.03000,2.18615e-07
40257.04000,2.11888e-07
40257.05000,2.05161e-07
40257.06000,1.98435e-07
40257.07000,1.91708e-07
40257.08000,1.84982e-07
40257.09000,1.78255e-07
40257.10000,1.71528e-07
40257.11000,1.64802e-07
40257.12000,1.58075e-07
40257.13000,1.51349e-07
40257.14000,1.44622e-07
40257.15000,1.37895e-07
40257.16000,1.31169e-07
40257.17000,1.24442e-07
40257.18000,1.17716e-07
40257.19000,1.10989e-07
40257.20000,1.04262e-07
40257.21000,9.75358e-08
40257.22000,9.08092e-08
40257.23000,8.40826e-08
40257.24000,7.7356e-08
40257.25000,7.06294e-08
40257.26000,6.39028e-08
40257.27000,5.71761e-08
40257.28000,5.04495e-08
40257.29000,4.37229e-08
40257.30000,3.69963e-08
40257.31000,3.02697e-08
40257.32000,2.35431e-08
40257.33000,1.68165e-08
40257.34000,1.00899e-08
40257.35000,3.3633e-09
40257.36000,0
40257.37000,0
40257.38000,0
40257.39000,0
40257.40000,0
40257.41000,0
40257.42000,0
40257.43000,0
40257.44000,0
40257.45000,0
40257.46000,0
40257.47000,0
40257.48000,0
40257.49000,0
40257.50000,0
40257.51000,0
40257.52000,0
40257.53000,0
40257.54000,0
40257.55000,0
40257.56000,0
40257.57000,0
40257.58000,0
40257.59000,0
40257.60000,0
40257.61000,0
40257.62000,0
40257.63000,0
40257.64000,0
40257.65000,0
40257.66000,0
40257.67000,0
40257.68000,0
40257.69000,0
40257.70000,0
40257.71000,0
40257.72000,0
40257.73000,0
40257.74000,0
40257.75000,0
40257.76000,0
40257.77000,0
40257.78000,0
40257.79000,0
40257.80000,0
40257.81000,0
40257.82000,0
40257.83000,0
40257.84000,0
40257.85000,0
40257.86000,0
40257.87000,0
40257.88000,0
40257.89000,0
40257.90000,0
40257.91000,0
40257.92000,0
40257.93000,0
40257.94000,0
40257.95000,0
40257.96000,0
40257.97000,0
40257.98000,0
40257.99000,0
40258.00000,0
40258.01000,0
40258.02000,0
40258.03000,0
40258.04000,0
40258.05000,0
40258.06000,0
40258.07000,0
40258.08000,0
40258.09000,0
40258.10000,0
40258.11000,0
40258.12000,0
40258.13000,0
40258.14000,0
40258.15000,0
40258.16000,0
40258.17000,0
40258.18000,0
40258.19000,0
40258.20000,0
40258.21000,0
40258.22000,0
40258.23000,0
40258.24000,0
40258.25000,0
40258.26000,0
40258.27000,0
40258.28000,0
40258.29000,0
40258.30000,0
40258.31000,0
40258.32000,0
40258.33000,0
40258.34000,0
40258.35000,0
40258.36000,0
40258.37000,0
40258.38000,0
40258.39000,0
40258.40000,0
40258.41000,0
40258.42000,0
40258.43000,0
40258.44000,0
40258.45000,0
40258.46000,0
40258.47000,0
40258.48000,0
40258.49000,0
40258.50000,0
40258.51000,0
40258.52000,0
40258.53000,0
40258.54000,0
40258.55000,0
40258.56000,0
40258.57000,0
40258.58000,0
40258.59000,0
40258.60000,0
40258.61000,0
40258.62000,0
40258.63000,0
40258.64000,0
40258.65000,0
40258.66000,0
40258.67000,0
40258.68000,0
40258.69000,0
40258.70000,0
40258.71000,0
40258.72000,0
40258.73000,0
40258.74000,0
40258.75000,0
40258.76000,0
40258.77000,0
40258.78000,0
40258.79000,0
40258.80000,0
40258.81000,0
40258.82000,0
40258.83000,0
40258.84000,0
40258.85000,0
40258.86000,9.07481e-07
40258.87000,2.72244e-06
40258.88000,4.5374e-06
40258.89000,6.35236e-06
40258.90000,8.16732e-06
40258.91000,9.98228e-06
40258.92000,1.17972e-05
40258.93000,1.36122e-05
40258.94000,1.54272e-05
40258.95000,1.72421e-05
40258.96000,1.90571e-05
40258.97000,2.0872e-05
40258.98000,2.2687e-05
40258.99000,2.4502e-05
40259.00000,2.63169e-05
40259.01000,2.81319e-05
40259.02000,2.99468e-05
40259.03000,3.17618e-05
40259.04000,3.35768e-05
40259.05000,3.53917e-05
40259.06000,3.72067e-05
40259.07000,3.90217e-05
40259.08000,4.08366e-05
40259.09000,4.26516e-05
40259.10000,4.44665e-05
40259.11000,4.62815e-05
40259.12000,4.80965e-05
40259.13000,4.99114e-05
40259.14000,5.17264e-05
40259.15000,5.35413e-05
40259.16000,5.53563e-05
40259.17000,5.71713e-05
40259.18000,5.89862e-05
40259.19000,6.08012e-05
40259.20000,6.26161e-05
40259.21000,6.44311e-05
40259.22000,6.62461e-05
40259.23000,6.8061e-05
40259.24000,6.9876e-05
40259.25000,7.16909e-05
40259.26000,7.35059e-05
40259.27000,7.53209e-05
40259.28000,7.71358e-05
40259.29000,7.89508e-05
40259.30000,8.07657e-05
40259.31000,8.25807e-05
40259.32000,8.43957e-05
40259.33000,8.62106e-05
40259.34000,8.80256e-05
