t, Evaporation,t, Groundwater Recharge (m3/day),t, Infiltration rate (m3/day),t, Inflow to the pond (m3/day),t, Overflow (m3/day),t, Pond water depth (m),t, Precipitation (mm/day),t, Soil Moisture,t, Underdrain flow (m3/day)
44244.66667,1.31947,44244.66667,0.632043,44244.66667,0.00660764,44244.66667,0.006073,44244.66667,0,44244.66667,6.84307e-05,44244.66667,0,44244.66667,0.364826,44244.66667,0
44244.70833,1.31228,44244.70833,0.632028,44244.70833,0.00612732,44244.70833,0.00562155,44244.70833,0,44244.70833,7.33133e-05,44244.70833,0,44244.70833,0.361335,44244.70833,0
44244.75000,1.13971,44244.75000,0.632021,44244.75000,0.00598703,44244.75000,0.00548488,44244.75000,0,44244.75000,6.77471e-05,44244.75000,0,44244.75000,0.359446,44244.75000,0
44244.79167,0.967139,44244.79167,0.632014,44244.79167,0.00584674,44244.79167,0.00534822,44244.79167,0,44244.79167,6.11133e-05,44244.79167,0,44244.79167,0.375267,44244.79167,0
44244.83333,0.794569,44244.83333,0.632007,44244.83333,0.00570645,44244.83333,0.00521156,44244.83333,0,44244.83333,6.16731e-05,44244.83333,0,44244.83333,0.376568,44244.83333,0
44244.87500,0.621999,44244.87500,0.632,44244.87500,0.00556616,44244.87500,0.00507489,44244.87500,0,44244.87500,5.84661e-05,44244.87500,0,44244.87500,0.371364,44244.87500,0
44244.91667,0.443302,44244.91667,0.631993,44244.91667,0.00542604,44244.91667,0.00493966,44244.91667,0,44244.91667,5.6708e-05,44244.91667,0,44244.91667,0.373923,44244.91667,0
44244.95833,0.147054,44244.95833,0.631987,44244.95833,0.00528896,44244.95833,0.00483176,44244.95833,0,44244.95833,5.41984e-05,44244.95833,0,44244.95833,0.388579,44244.95833,0
44245.00000,0.00134988,44245.00000,0.631946,44245.00000,0.00450224,44245.00000,0.00415301,44245.00000,0,44245.00000,4.81111e-05,44245.00000,0,44245.00000,0.384351,44245.00000,0
44245.04167,0.000868848,44245.04167,0.631902,44245.04167,0.0040464,44245.04167,0.00373086,44245.04167,0,44245.04167,4.86265e-05,44245.04167,0,44245.04167,0.381898,44245.04167,0
44245.08333,0.000690043,44245.08333,0.631833,44245.08333,0.00355334,44245.08333,0.00327097,44245.08333,0,44245.08333,4.98018e-05,44245.08333,0,44245.08333,0.372526,44245.08333,0
44245.12500,0.000617481,44245.12500,0.631769,44245.12500,0.00320434,44245.12500,0.00294589,44245.12500,0,44245.12500,4.82728e-05,44245.12500,0,44245.12500,0.363382,44245.12500,0
44245.16667,0.000626472,44245.16667,0.631705,44245.16667,0.00292829,44245.16667,0.00268931,44245.16667,0,44245.16667,4.36238e-05,44245.16667,0,44245.16667,0.370383,44245.16667,0
44245.20833,0.000797643,44245.20833,0.631635,44245.20833,0.00268391,44245.20833,0.00246262,44245.20833,0,44245.20833,4.18031e-05,44245.20833,0,44245.20833,0.3661,44245.20833,0
44245.25000,0.00114497,44245.25000,0.631561,44245.25000,0.00246675,44245.25000,0.00226154,44245.25000,0,44245.25000,3.87236e-05,44245.25000,0,44245.25000,0.373562,44245.25000,0
44245.29167,0.00135562,44245.29167,0.631481,44245.29167,0.00227309,44245.29167,0.00208249,44245.29167,0,44245.29167,3.78277e-05,44245.29167,0,44245.29167,0.36605,44245.29167,0
44245.33333,0.00139835,44245.33333,0.631437,44245.33333,0.00217362,44245.33333,0.00199053,44245.33333,0,44245.33333,3.6076e-05,44245.33333,0,44245.33333,0.360545,44245.33333,0
44245.37500,0.00141836,44245.37500,0.631379,44245.37500,0.305777,44245.37500,0.456184,44245.37500,0,44245.37500,0.000496748,44245.37500,1.2,44245.37500,0.362111,44245.37500,0
44245.41667,0.00157176,44245.41667,0.631291,44245.41667,10.6777,44245.41667,12.9205,44245.41667,0,44245.41667,0.0078829,44245.41667,10.8,44245.41667,0.371774,44245.41667,0
44245.45833,0.0011774,44245.45833,0.631199,44245.45833,37.9738,44245.45833,49.0373,44245.45833,0,44245.45833,0.0352792,44245.45833,27.6,44245.45833,0.379497,44245.45833,0
44245.50000,0.00131606,44245.50000,0.631104,44245.50000,59.4517,44245.50000,86.7454,44245.50000,0,44245.50000,0.0768578,44245.50000,45.6,44245.50000,0.396849,44245.50000,41.0686
44245.54167,0.0260731,44245.54167,0.631011,44245.54167,73.8488,44245.54167,78.1568,44245.54167,0,44245.54167,0.105665,44245.54167,36,44245.54167,0.394092,44245.54167,59.0152
44245.58333,0.0614882,44245.58333,0.630922,44245.58333,60.5685,44245.58333,41.5029,44245.58333,0,44245.58333,0.0814868,44245.58333,20.4,44245.58333,0.399457,44245.58333,49.6925
44245.62500,0.0495185,44245.62500,0.63084,44245.62500,69.5541,44245.62500,108.956,44245.62500,0,44245.62500,0.0929025,44245.62500,61.2,44245.62500,0.394204,44245.62500,50.4195
44245.66667,0.080338,44245.66667,0.630765,44245.66667,114.001,44245.66667,193.038,44245.66667,0,44245.66667,0.148675,44245.66667,97.2,44245.66667,0.40773,44245.66667,85.4731
44245.70833,0.188971,44245.70833,0.630698,44245.70833,141.125,44245.70833,181.344,44245.70833,0,44245.70833,0.18314,44245.70833,90,44245.70833,0.40443,44245.70833,111.841
44245.75000,0.670694,44245.75000,0.63064,44245.75000,143.764,44245.75000,104.594,44245.75000,0,44245.75000,0.174547,44245.75000,46.8,44245.75000,0.396513,44245.75000,119.286
44245.79167,0.628458,44245.79167,0.630592,44245.79167,106.548,44245.79167,19.338,44245.79167,0,44245.79167,0.143188,44245.79167,6,44245.79167,0.392506,44245.79167,90.9707
44245.83333,0.450058,44245.83333,0.630552,44245.83333,67.0435,44245.83333,5.70339,44245.83333,0,44245.83333,0.0831337,44245.83333,1.2,44245.83333,0.397079,44245.83333,60.0063
44245.87500,0.290039,44245.87500,0.630501,44245.87500,9.45214,44245.87500,0.665947,44245.87500,0,44245.87500,0.00877767,44245.87500,0,44245.87500,0.383918,44245.87500,13.2068
44245.91667,0.171298,44245.91667,0.6305,44245.91667,7.19919,44245.91667,0.623218,44245.91667,0,44245.91667,0.00662122,44245.91667,0,44245.91667,0.390649,44245.91667,13.4036
44245.95833,0.0525563,44245.95833,0.630499,44245.95833,4.94624,44245.95833,0.580489,44245.95833,0,44245.95833,0.00510675,44245.95833,0,44245.95833,0.400402,44245.95833,12.5823
44246.00000,0.000638896,44246.00000,0.63052,44246.00000,0.299224,44246.00000,0.255252,44246.00000,0,44246.00000,0.000568464,44246.00000,0,44246.00000,0.390908,44246.00000,3.46799
44246.04167,0.000654547,44246.04167,0.630518,44246.04167,0.183784,44246.04167,0.16641,44246.04167,0,44246.04167,0.000380722,44246.04167,0,44246.04167,0.390585,44246.04167,1.57919
44246.08333,0.000558658,44246.08333,0.630524,44246.08333,0.120577,44246.08333,0.117126,44246.08333,0,44246.08333,0.00027373,44246.08333,0.0561944,44246.08333,0.398324,44246.08333,0.579273
44246.12500,0.000503691,44246.12500,0.630529,44246.12500,0.524877,44246.12500,0.669269,44246.12500,0,44246.12500,0.000672174,44246.12500,1.2,44246.12500,0.399614,44246.12500,0.304538
44246.16667,0.000554842,44246.16667,0.630542,44246.16667,3.14729,44246.16667,3.37463,44246.16667,0,44246.16667,0.00231681,44246.16667,2.4,44246.16667,0.395252,44246.16667,0.812038
44246.20833,0.000484244,44246.20833,0.630559,44246.20833,4.39356,44246.20833,4.46869,44246.20833,0,44246.20833,0.00327645,44246.20833,2.4,44246.20833,0.391145,44246.20833,1.77138
44246.25000,0.000454367,44246.25000,0.630593,44246.25000,4.72119,44246.25000,4.73843,44246.25000,0,44246.25000,0.00373666,44246.25000,2.4,44246.25000,0.397062,44246.25000,2.96616
44246.29167,0.000484739,44246.29167,0.630606,44246.29167,4.76433,44246.29167,4.77247,44246.29167,0,44246.29167,0.00347462,44246.29167,2.4,44246.29167,0.38428,44246.29167,3.23389
44246.33333,0.000475005,44246.33333,0.630634,44246.33333,4.79538,44246.33333,4.79371,44246.33333,0,44246.33333,0.00365787,44246.33333,2.4,44246.33333,0.38923,44246.33333,3.49297
44246.37500,0.000365889,44246.37500,0.630665,44246.37500,8.04621,44246.37500,8.88966,44246.37500,0,44246.37500,0.00605963,44246.37500,6,44246.37500,0.378288,44246.37500,4.74673
44246.41667,0.000332856,44246.41667,0.630698,44246.41667,18.8302,44246.41667,21.0317,44246.41667,0,44246.41667,0.015184,44246.41667,12,44246.41667,0.385863,44246.41667,11.3845
44246.45833,0.000293987,44246.45833,0.630733,44246.45833,36.2744,44246.45833,48.1308,44246.45833,0,44246.45833,0.0334871,44246.45833,27.6,44246.45833,0.407407,44246.45833,24.7657
44246.50000,0.00166604,44246.50000,0.63077,44246.50000,55.3613,44246.50000,66.5794,44246.50000,0,44246.50000,0.0666341,44246.50000,32.4,44246.50000,0.413834,44246.50000,46.1823
44246.54167,0.0240486,44246.54167,0.630808,44246.54167,50.1661,44246.54167,39.9324,44246.54167,0,44246.54167,0.060267,44246.54167,18,44246.54167,0.389437,44246.54167,49.0943
44246.58333,0.075301,44246.58333,0.630848,44246.58333,36.5529,44246.58333,27.0891,44246.58333,0,44246.58333,0.0424232,44246.58333,13.2,44246.58333,0.38578,44246.58333,39.4798
44246.62500,0.156039,44246.62500,0.630889,44246.62500,28.2719,44246.62500,23.4891,44246.62500,0,44246.62500,0.028889,44246.62500,10.8,44246.62500,0.390805,44246.62500,33.5974
44246.66667,0.249076,44246.66667,0.630931,44246.66667,19.2209,44246.66667,17.124,44246.66667,0,44246.66667,0.0179427,44246.66667,8.4,44246.66667,0.365808,44246.66667,23.3142
44246.70833,0.48129,44246.70833,0.630973,44246.70833,15.8181,44246.70833,14.1991,44246.70833,0,44246.70833,0.014425,44246.70833,6,44246.70833,0.373461,44246.70833,17.5394
44246.75000,0.477865,44246.75000,0.631015,44246.75000,6.43941,44246.75000,5.21774,44246.75000,0,44246.75000,0.00631196,44246.75000,1.2,44246.75000,0.370608,44246.75000,11.291
44246.79167,0.46339,44246.79167,0.631139,44246.79167,1.20123,44246.79167,1.03021,44246.79167,0,44246.79167,0.00138878,44246.79167,0.227294,44246.79167,0.344688,44246.79167,2.88763
44246.83333,0.451519,44246.83333,0.631171,44246.83333,0.766017,44246.83333,0.658524,44246.83333,0,44246.83333,0.000958135,44246.83333,0.0941715,44246.83333,0.341752,44246.83333,1.89066
44246.87500,0.389622,44246.87500,0.631199,44246.87500,0.429189,44246.87500,0.372598,44246.87500,0,44246.87500,0.000649052,44246.87500,0,44246.87500,0.348353,44246.87500,1.1048
44246.91667,0.206777,44246.91667,0.631219,44246.91667,0.330226,44246.91667,0.294003,44246.91667,0,44246.91667,0.000557128,44246.91667,0,44246.91667,0.342482,44246.91667,0.758468
44246.95833,0.0750831,44246.95833,0.631235,44246.95833,0.26131,44246.95833,0.237976,44246.95833,0,44246.95833,0.000523641,44246.95833,0,44246.95833,0.342994,44246.95833,0.431099
44247.00000,0.00117723,44247.00000,0.631268,44247.00000,0.136172,44247.00000,0.125777,44247.00000,0,44247.00000,0.000400593,44247.00000,0,44247.00000,0.368389,44247.00000,0
44247.04167,0.00113233,44247.04167,0.63131,44247.04167,0.0939941,44247.04167,0.0869586,44247.04167,0,44247.04167,0.000306238,44247.04167,0,44247.04167,0.349558,44247.04167,0
44247.08333,0.0010672,44247.08333,0.631363,44247.08333,0.0632249,44247.08333,0.0585498,44247.08333,0,44247.08333,0.000232498,44247.08333,0,44247.08333,0.347941,44247.08333,0
44247.12500,0.00138121,44247.12500,0.631407,44247.12500,0.0470806,44247.12500,0.0436143,44247.12500,0,44247.12500,0.000182452,44247.12500,0,44247.12500,0.351915,44247.12500,0
44247.16667,0.00156865,44247.16667,0.631444,44247.16667,0.0369821,44247.16667,0.0342597,44247.16667,0,44247.16667,0.000139797,44247.16667,0,44247.16667,0.359743,44247.16667,0
44247.20833,0.00155509,44247.20833,0.631481,44247.20833,0.0296223,44247.20833,0.027436,44247.20833,0,44247.20833,0.000133694,44247.20833,0,44247.20833,0.352032,44247.20833,0
44247.25000,0.00148514,44247.25000,0.631516,44247.25000,0.0241269,44247.25000,0.0223383,44247.25000,0,44247.25000,0.000130243,44247.25000,0,44247.25000,0.361312,44247.25000,0
44247.29167,0.00148098,44247.29167,0.631549,44247.29167,0.0199371,44247.29167,0.0184506,44247.29167,0,44247.29167,0.000118848,44247.29167,0,44247.29167,0.376138,44247.29167,0
44247.33333,0.00155654,44247.33333,0.63158,44247.33333,0.0166841,44247.33333,0.0154319,44247.33333,0,44247.33333,0.000109148,44247.33333,0,44247.33333,0.367175,44247.33333,0
44247.37500,0.00176035,44247.37500,0.631608,44247.37500,0.0141176,44247.37500,0.0130505,44247.37500,0,44247.37500,9.51533e-05,44247.37500,0,44247.37500,0.364294,44247.37500,0
44247.41667,0.00206697,44247.41667,0.631634,44247.41667,0.0120641,44247.41667,0.0111454,44247.41667,0,44247.41667,8.0145e-05,44247.41667,0,44247.41667,0.360526,44247.41667,0
44247.45833,0.00211209,44247.45833,0.631658,44247.45833,0.0104002,44247.45833,0.00960211,44247.45833,0,44247.45833,7.30397e-05,44247.45833,0,44247.45833,0.358614,44247.45833,0
44247.50000,0.0458879,44247.50000,0.631679,44247.50000,0.00903813,44247.50000,0.00833782,44247.50000,0,44247.50000,6.89971e-05,44247.50000,0,44247.50000,0.381584,44247.50000,0
44247.54167,0.263407,44247.54167,0.631696,44247.54167,0.00791604,44247.54167,0.00729144,44247.54167,0,44247.54167,6.16268e-05,44247.54167,0,44247.54167,0.364631,44247.54167,0
44247.58333,0.655176,44247.58333,0.631711,44247.58333,0.0069832,44247.58333,0.00641738,44247.58333,0,44247.58333,6.30076e-05,44247.58333,0,44247.58333,0.366098,44247.58333,0
44247.62500,0.963776,44247.62500,0.631722,44247.62500,0.00619344,44247.62500,0.00568126,44247.62500,0,44247.62500,6.02463e-05,44247.62500,0,44247.62500,0.372169,44247.62500,0
44247.66667,1.00675,44247.66667,0.631729,44247.66667,0.0055139,44247.66667,0.00505669,44247.66667,0,44247.66667,5.57076e-05,44247.66667,0,44247.66667,0.368994,44247.66667,0
44247.70833,1.08782,44247.70833,0.631732,44247.70833,0.00493223,44247.70833,0.00452304,44247.70833,0,44247.70833,5.21285e-05,44247.70833,0,44247.70833,0.377636,44247.70833,0
44247.75000,1.42156,44247.75000,0.63173,44247.75000,0.00443778,44247.75000,0.00406403,44247.75000,0,44247.75000,5.11335e-05,44247.75000,0,44247.75000,0.38715,44247.75000,0
44247.79167,1.6088,44247.79167,0.631724,44247.79167,0.00400788,44247.79167,0.00366692,44247.79167,0,44247.79167,5.05577e-05,44247.79167,0,44247.79167,0.370164,44247.79167,0
44247.83333,1.36818,44247.83333,0.631712,44247.83333,0.00362539,44247.83333,0.00332151,44247.83333,0,44247.83333,4.88379e-05,44247.83333,0,44247.83333,0.378734,44247.83333,0
44247.87500,0.846932,44247.87500,0.631695,44247.87500,0.00328608,44247.87500,0.00301958,44247.87500,0,44247.87500,4.38898e-05,44247.87500,0,44247.87500,0.374691,44247.87500,0
44247.91667,0.344909,44247.91667,0.631674,44247.91667,0.00301916,44247.91667,0.00278119,44247.91667,0,44247.91667,3.91e-05,44247.91667,0,44247.91667,0.374608,44247.91667,0
44247.95833,0.0781381,44247.95833,0.63166,44247.95833,0.00287867,44247.95833,0.00264301,44247.95833,0,44247.95833,3.96892e-05,44247.95833,0,44247.95833,0.375128,44247.95833,0
44248.00000,0.00211397,44248.00000,0.631587,44248.00000,0.00256462,44248.00000,0.00233716,44248.00000,0,44248.00000,3.50649e-05,44248.00000,0,44248.00000,0.367165,44248.00000,0
44248.04167,0.00149003,44248.04167,0.631547,44248.04167,0.00234303,44248.04167,0.00214444,44248.04167,0,44248.04167,3.42345e-05,44248.04167,0,44248.04167,0.362406,44248.04167,0
44248.08333,0.00162781,44248.08333,0.631481,44248.08333,0.00210377,44248.08333,0.00192688,44248.08333,0,44248.08333,3.17513e-05,44248.08333,0,44248.08333,0.376831,44248.08333,0
44248.12500,0.00175543,44248.12500,0.631417,44248.12500,0.00193174,44248.12500,0.00176857,44248.12500,0,44248.12500,3.25742e-05,44248.12500,0,44248.12500,0.382973,44248.12500,0
44248.16667,0.00170436,44248.16667,0.631352,44248.16667,0.00179306,44248.16667,0.00164055,44248.16667,0,44248.16667,3.48241e-05,44248.16667,0,44248.16667,0.378698,44248.16667,0
44248.20833,0.00159408,44248.20833,0.631281,44248.20833,0.00166795,44248.20833,0.00152503,44248.20833,0,44248.20833,3.36289e-05,44248.20833,0,44248.20833,0.38,44248.20833,0
44248.25000,0.00146999,44248.25000,0.631204,44248.25000,0.00155465,44248.25000,0.00142048,44248.25000,0,44248.25000,2.99573e-05,44248.25000,0,44248.25000,0.368658,44248.25000,0
44248.29167,0.00134063,44248.29167,0.631122,44248.29167,0.00145175,44248.29167,0.00132561,44248.29167,0,44248.29167,3.06595e-05,44248.29167,0,44248.29167,0.369249,44248.29167,0
44248.33333,0.00122071,44248.33333,0.631033,44248.33333,0.00135805,44248.33333,0.0012393,44248.33333,0,44248.33333,2.79358e-05,44248.33333,0,44248.33333,0.36089,44248.33333,0
44248.37500,0.00108619,44248.37500,0.63094,44248.37500,0.00127253,44248.37500,0.0011606,44248.37500,0,44248.37500,2.7557e-05,44248.37500,0,44248.37500,0.347505,44248.37500,0
44248.41667,0.00095191,44248.41667,0.630842,44248.41667,0.0011943,44248.41667,0.00108866,44248.41667,0,44248.41667,2.81175e-05,44248.41667,0,44248.41667,0.351457,44248.41667,0
44248.45833,0.000929741,44248.45833,0.630739,44248.45833,0.0011226,44248.45833,0.00102277,44248.45833,0,44248.45833,2.79807e-05,44248.45833,0,44248.45833,0.348896,44248.45833,0
44248.50000,0.0532546,44248.50000,0.630631,44248.50000,0.00105712,44248.50000,0.00096228,44248.50000,0,44248.50000,2.4176e-05,44248.50000,0,44248.50000,0.332786,44248.50000,0
44248.54167,0.279586,44248.54167,0.63052,44248.54167,0.000998145,44248.54167,0.000906642,44248.54167,0,44248.54167,2.41258e-05,44248.54167,0,44248.54167,0.33542,44248.54167,0
44248.58333,0.68922,44248.58333,0.630405,44248.58333,0.000945227,44248.58333,0.000855363,44248.58333,0,44248.58333,2.39548e-05,44248.58333,0,44248.58333,0.327872,44248.58333,0
44248.62500,1.13094,44248.62500,0.630286,44248.62500,0.000896696,44248.62500,0.000808022,44248.62500,0,44248.62500,2.36328e-05,44248.62500,0,44248.62500,0.3346,44248.62500,0
44248.66667,1.48197,44248.66667,0.630163,44248.66667,0.000850972,44248.66667,0.000764243,44248.66667,0,44248.66667,2.3859e-05,44248.66667,0,44248.66667,0.351518,44248.66667,0
44248.70833,1.69761,44248.70833,0.630037,44248.70833,0.000807251,44248.70833,0.00072369,44248.70833,0,44248.70833,2.387e-05,44248.70833,0,44248.70833,0.347811,44248.70833,0
44248.75000,1.75513,44248.75000,0.629906,44248.75000,0.00076522,44248.75000,0.00068607,44248.75000,0,44248.75000,2.06081e-05,44248.75000,0,44248.75000,0.349072,44248.75000,0
44248.79167,1.64749,44248.79167,0.629771,44248.79167,0.00072483,44248.79167,0.000651117,44248.79167,0,44248.79167,2.03241e-05,44248.79167,0,44248.79167,0.351391,44248.79167,0
44248.83333,1.38572,44248.83333,0.629632,44248.83333,0.000686193,44248.83333,0.000618593,44248.83333,0,44248.83333,1.99675e-05,44248.83333,0,44248.83333,0.362896,44248.83333,0
44248.87500,0.997838,44248.87500,0.629487,44248.87500,0.000649506,44248.87500,0.000588288,44248.87500,0,44248.87500,1.92095e-05,44248.87500,0,44248.87500,0.378736,44248.87500,0
44248.91667,0.547366,44248.91667,0.629356,44248.91667,0.000618572,44248.91667,0.000563072,44248.91667,0,44248.91667,1.87069e-05,44248.91667,0,44248.91667,0.359364,44248.91667,0
44248.95833,0.16156,44248.95833,0.629273,44248.95833,0.000599765,44248.95833,0.000547926,44248.95833,0,44248.95833,2.09899e-05,44248.95833,0,44248.95833,0.369908,44248.95833,0
44249.00000,0.00114106,44249.00000,0.629068,44249.00000,0.000558737,44249.00000,0.000512472,44249.00000,0,44249.00000,1.93573e-05,44249.00000,0,44249.00000,0.363435,44249.00000,0
44249.04167,0.00121508,44249.04167,0.628902,44249.04167,0.000533379,44249.04167,0.000488559,44249.04167,0,44249.04167,1.95234e-05,44249.04167,0,44249.04167,0.351913,44249.04167,0
44249.08333,0.00143504,44249.08333,0.628673,44249.08333,0.000503331,44249.08333,0.000459711,44249.08333,0,44249.08333,1.9468e-05,44249.08333,0,44249.08333,0.343311,44249.08333,0
44249.12500,0.00168209,44249.12500,0.628477,44249.12500,0.000480151,44249.12500,0.000437529,44249.12500,0,44249.12500,1.84785e-05,44249.12500,0,44249.12500,0.359304,44249.12500,0
44249.16667,0.00205552,44249.16667,0.628294,44249.16667,0.000460361,44249.16667,0.000418728,44249.16667,0,44249.16667,1.84347e-05,44249.16667,0,44249.16667,0.346422,44249.16667,0
44249.20833,0.00206089,44249.20833,0.628107,44249.20833,0.000441591,44249.20833,0.000401033,44249.20833,0,44249.20833,1.78943e-05,44249.20833,0,44249.20833,0.366337,44249.20833,0
